"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"Functional_Group"
"mqo; malate dehydrogenase (quinone) "	27.1414786046586	-0.919509547054537	0.232763731768579	-3.95039871576188	7.80211098550062e-05	0.000227240495884282	"mqo; malate dehydrogenase (quinone) "
"gcd; quinoprotein glucose dehydrogenase "	140.771795701669	0.903786479307124	0.110510364618184	8.17829605783789	2.87885738536113e-16	4.33513045636029e-15	"gcd; quinoprotein glucose dehydrogenase "
"gfo; glucose-fructose oxidoreductase "	11.4951445944952	1.31221395151769	0.210965507158885	6.22004027667622	4.97027278899565e-10	3.17985135946818e-09	"gfo; glucose-fructose oxidoreductase "
"fdoG, fdhF, fdwA; formate dehydrogenase major subunit "	181.398201629003	-0.440860537225743	0.0698371586600083	-6.31269292286082	2.74221285296567e-10	1.83094447800609e-09	"fdoG, fdhF, fdwA; formate dehydrogenase major subunit "
"fdoI, fdsG; formate dehydrogenase subunit gamma"	62.9883279820511	-0.753638273160641	0.151770254798586	-4.96565202556188	6.84706307601291e-07	2.72439010094063e-06	"fdoI, fdsG; formate dehydrogenase subunit gamma"
"prr; aminobutyraldehyde dehydrogenase "	29.8799917839336	1.54796457328844	0.234839493148377	6.59158539535086	4.35154406059976e-11	3.44593600994627e-10	"prr; aminobutyraldehyde dehydrogenase "
"feaB; phenylacetaldehyde dehydrogenase "	43.560650465617	1.01442101518223	0.189058548573732	5.36564478483028	8.06605463924453e-08	3.64776368749221e-07	"feaB; phenylacetaldehyde dehydrogenase "
"E1.1.1.306; S-(hydroxymethyl)mycothiol dehydrogenase "	13.5408590239952	-0.953025070035529	0.182819863090857	-5.21291862887949	1.858924505336e-07	7.89589688613086e-07	"E1.1.1.306; S-(hydroxymethyl)mycothiol dehydrogenase "
"aceE; pyruvate dehydrogenase E1 component "	153.571653897929	-0.34785236416329	0.0702448529913217	-4.95199789522322	7.34553990688486e-07	2.91249628520883e-06	"aceE; pyruvate dehydrogenase E1 component "
"porB; pyruvate ferredoxin oxidoreductase beta subunit "	6.43806554514819	-2.24958555164339	0.370399886307729	-6.07339698202398	1.25232350436766e-09	7.5835889644168e-09	"porB; pyruvate ferredoxin oxidoreductase beta subunit "
"porD; pyruvate ferredoxin oxidoreductase delta subunit "	3.17247913113608	-1.43157550464678	0.334266647669671	-4.28273509973836	1.84609907204678e-05	5.86237405828875e-05	"porD; pyruvate ferredoxin oxidoreductase delta subunit "
"korD, oorD; 2-oxoglutarate ferredoxin oxidoreductase subunit delta "	7.88049950202962	-2.77803381767261	0.269314762033596	-10.3151932582368	6.01601519584722e-25	2.52316133621385e-23	"korD, oorD; 2-oxoglutarate ferredoxin oxidoreductase subunit delta "
"korC, oorC; 2-oxoglutarate ferredoxin oxidoreductase subunit gamma "	9.30852270198504	-2.6503668224713	0.238898977970453	-11.0940902509809	1.34016581581304e-28	7.74287637666679e-27	"korC, oorC; 2-oxoglutarate ferredoxin oxidoreductase subunit gamma "
"iorA; indolepyruvate ferredoxin oxidoreductase, alpha subunit "	15.1328762728433	-1.70651698100763	0.29029061828631	-5.87865013027916	4.13625566476767e-09	2.32798007692988e-08	"iorA; indolepyruvate ferredoxin oxidoreductase, alpha subunit "
"iorB; indolepyruvate ferredoxin oxidoreductase, beta subunit "	11.7199995134498	-2.04534850817684	0.248563262003963	-8.22868388388075	1.89281564214819e-16	2.89651950428191e-15	"iorB; indolepyruvate ferredoxin oxidoreductase, beta subunit "
"cooS, acsA; anaerobic carbon-monoxide dehydrogenase catalytic subunit "	3.79996063620879	-1.39284256041483	0.264521134292708	-5.2655246777884	1.39789539214518e-07	6.03268575482165e-07	"cooS, acsA; anaerobic carbon-monoxide dehydrogenase catalytic subunit "
"fabI; enoyl-"	249.892916976478	0.223526272427503	0.051716648597638	4.32213375167763	1.54527460394843e-05	5.01682615112157e-05	"fabI; enoyl-"
"fabV, ter; enoyl-"	13.0587094600681	-1.4113877824569	0.322840104548592	-4.37178579294032	1.23234401893783e-05	4.0732818652808e-05	"fabV, ter; enoyl-"
"E1.3.1.12; prephenate dehydrogenase "	11.9096312515548	1.42531224260998	0.225193007397005	6.32929174438007	2.46289053000526e-10	1.65419764897862e-09	"E1.3.1.12; prephenate dehydrogenase "
"entA; 2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase "	3.57192899738803	-1.08872557538184	0.261530362255572	-4.16290317495878	3.14226636939899e-05	9.66930009974843e-05	"entA; 2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase "
"E1.3.1.32; maleylacetate reductase "	4.33158647143671	-1.17718670440676	0.28493055189757	-4.13148641508248	3.60424995529039e-05	0.000110309531064077	"E1.3.1.32; maleylacetate reductase "
"tyrC; cyclohexadieny/prephenate dehydrogenase "	50.1793367113212	1.18146013435628	0.116645989299588	10.1285962890835	4.12528832374147e-24	1.50692790251769e-22	"tyrC; cyclohexadieny/prephenate dehydrogenase "
"pyrD; dihydroorotate dehydrogenase (fumarate) "	19.0038738251242	-1.51821254214151	0.193044689251707	-7.86456518449954	3.70381685064168e-15	4.91124379586258e-14	"pyrD; dihydroorotate dehydrogenase (fumarate) "
"E1.3.3.6, ACOX1, ACOX3; acyl-CoA oxidase "	19.8074078050456	-0.745862915369302	0.138593095640217	-5.38167440393665	7.37961568045395e-08	3.35879292465677e-07	"E1.3.3.6, ACOX1, ACOX3; acyl-CoA oxidase "
"frdA; fumarate reductase flavoprotein subunit "	13.6063668785843	-1.15014997155655	0.202197366123819	-5.68825397484276	1.28344847191402e-08	6.69759009030155e-08	"frdA; fumarate reductase flavoprotein subunit "
"ACADS, bcd; butyryl-CoA dehydrogenase "	100.401423895911	-0.667774710695771	0.143381852533058	-4.65731680054706	3.20357279661871e-06	1.14367144857851e-05	"ACADS, bcd; butyryl-CoA dehydrogenase "
"GCDH, gcdH; glutaryl-CoA dehydrogenase "	104.798687703238	-0.326332269900925	0.0838208683289343	-3.89321032347595	9.89263130627285e-05	0.000281609243117732	"GCDH, gcdH; glutaryl-CoA dehydrogenase "
"E1.3.99.16; isoquinoline 1-oxidoreductase "	10.9607816215125	-1.83531576678864	0.28384743032054	-6.46585302786106	1.00728945121537e-10	7.60436383037527e-10	"E1.3.99.16; isoquinoline 1-oxidoreductase "
"gudB, rocG; glutamate dehydrogenase "	4.19195170634059	1.01640863240572	0.281377988986498	3.61225352440233	0.000303547577540224	0.00080765337595524	"gudB, rocG; glutamate dehydrogenase "
"GLUD1_2, gdhA; glutamate dehydrogenase (NAD(P)+) "	142.272342336522	-0.398702651777835	0.0624665739488417	-6.38265598021049	1.74042601352063e-10	1.26812762344319e-09	"GLUD1_2, gdhA; glutamate dehydrogenase (NAD(P)+) "
"E1.4.1.4, gdhA; glutamate dehydrogenase (NADP+) "	51.3699835354523	-0.697208862842302	0.109089696939954	-6.39115225726648	1.64640340924529e-10	1.20438450945049e-09	"E1.4.1.4, gdhA; glutamate dehydrogenase (NADP+) "
"DAO, aao; D-amino-acid oxidase "	5.96269634827753	-1.56952720550236	0.247308371768088	-6.34643782691747	2.20357540454682e-10	1.49448771134803e-09	"DAO, aao; D-amino-acid oxidase "
"GLDC, gcvP; glycine dehydrogenase "	64.2285888351196	-1.44261451966313	0.137596105325013	-10.484413902963	1.01875333078796e-25	4.61454508713714e-24	"GLDC, gcvP; glycine dehydrogenase "
"gcvPA; glycine dehydrogenase subunit 1 "	177.569813900865	0.503863175007537	0.0727524727362628	6.92571889390078	4.33767045951073e-12	3.94219745453447e-11	"gcvPA; glycine dehydrogenase subunit 1 "
"gcvPB; glycine dehydrogenase subunit 2 "	178.349280754962	0.509114741305427	0.0725635564019751	7.01612168076659	2.28111413996901e-12	2.13482120008339e-11	"gcvPB; glycine dehydrogenase subunit 2 "
"E1.4.7.1; glutamate synthase (ferredoxin) "	66.0648334457013	-0.540261986754563	0.121246805161223	-4.45588637190208	8.35472776168319e-06	2.84452607255864e-05	"E1.4.7.1; glutamate synthase (ferredoxin) "
"E1.2.1.88; 1-pyrroline-5-carboxylate dehydrogenase "	48.4840015673322	-0.464932425802843	0.11284259137864	-4.12018565084857	3.78567239584945e-05	0.000115674458204531	"E1.2.1.88; 1-pyrroline-5-carboxylate dehydrogenase "
"soxA; sarcosine oxidase, subunit alpha "	49.5697764887286	0.98822590264696	0.176184775486684	5.60903119987033	2.03462345437846e-08	1.02037537632337e-07	"soxA; sarcosine oxidase, subunit alpha "
"ETFDH; electron-transferring-flavoprotein dehydrogenase "	93.8451514167231	0.329094051274566	0.0834064853970237	3.94566501283496	7.95788053790208e-05	0.000230945769377763	"ETFDH; electron-transferring-flavoprotein dehydrogenase "
"fixC; electron transfer flavoprotein-quinone oxidoreductase "	3.8885153432883	0.901129912628592	0.236551465001597	3.80944549475738	0.000139278805321774	0.000389622823978204	"fixC; electron transfer flavoprotein-quinone oxidoreductase "
"DMGDH; dimethylglycine dehydrogenase "	6.13085043559102	1.44297971266449	0.304833777352897	4.73366083376644	2.20506081188237e-06	8.15483626184062e-06	"DMGDH; dimethylglycine dehydrogenase "
"dmd-tmd; dimethylamine/trimethylamine dehydrogenase "	5.46781292242346	1.18376022237279	0.267506740303596	4.42516035681692	9.63706697431228e-06	3.24020624753896e-05	"dmd-tmd; dimethylamine/trimethylamine dehydrogenase "
"qor, CRYZ; NADPH2:quinone reductase "	416.798359101274	0.218185069261972	0.0492363092857163	4.43138554508326	9.36295072730731e-06	3.15366014384378e-05	"qor, CRYZ; NADPH2:quinone reductase "
"nqrA; Na+-transporting NADH:ubiquinone oxidoreductase subunit A "	9.72731427035744	-1.40837313116721	0.252388295406767	-5.58018401327756	2.40264263194512e-08	1.19436019157799e-07	"nqrA; Na+-transporting NADH:ubiquinone oxidoreductase subunit A "
"nqrB; Na+-transporting NADH:ubiquinone oxidoreductase subunit B "	9.72731427035744	-1.40837313116721	0.252388295406767	-5.58018401327756	2.40264263194512e-08	1.19436019157799e-07	"nqrB; Na+-transporting NADH:ubiquinone oxidoreductase subunit B "
"nqrC; Na+-transporting NADH:ubiquinone oxidoreductase subunit C "	9.72731427035744	-1.40837313116721	0.252388295406767	-5.58018401327756	2.40264263194512e-08	1.19436019157799e-07	"nqrC; Na+-transporting NADH:ubiquinone oxidoreductase subunit C "
"nqrD; Na+-transporting NADH:ubiquinone oxidoreductase subunit D "	9.72731427035744	-1.40837313116721	0.252388295406767	-5.58018401327756	2.40264263194512e-08	1.19436019157799e-07	"nqrD; Na+-transporting NADH:ubiquinone oxidoreductase subunit D "
"nqrE; Na+-transporting NADH:ubiquinone oxidoreductase subunit E "	9.72731427035744	-1.40837313116721	0.252388295406767	-5.58018401327756	2.40264263194512e-08	1.19436019157799e-07	"nqrE; Na+-transporting NADH:ubiquinone oxidoreductase subunit E "
"E1.6.99.1; NADPH2 dehydrogenase "	3.37572701203684	-1.47801805369076	0.280013086114708	-5.27838921458579	1.30324420041252e-07	5.63710363845354e-07	"E1.6.99.1; NADPH2 dehydrogenase "
"NQO1; NAD(P)H dehydrogenase (quinone) "	29.034791142721	-1.31745349047743	0.243984768728286	-5.39973662021753	6.67388048897464e-08	3.06219702824752e-07	"NQO1; NAD(P)H dehydrogenase (quinone) "
"E1.6.99.3; NADH dehydrogenase "	80.4387208209995	0.64560849803985	0.0873345765830534	7.39235848273552	1.4424699162626e-13	1.54390636406028e-12	"E1.6.99.3; NADH dehydrogenase "
"nasB; assimilatory nitrate reductase electron transfer subunit "	7.94175682180739	-1.40388462665317	0.226159472900955	-6.20749866740267	5.38345653155738e-10	3.42869863685915e-09	"nasB; assimilatory nitrate reductase electron transfer subunit "
"E1.7.1.7, guaC; GMP reductase "	9.54167406116313	-2.76948252470015	0.341195894001834	-8.11698667360065	4.77901224366245e-16	6.97390910402495e-15	"E1.7.1.7, guaC; GMP reductase "
"narG, narZ, nxrA; nitrate reductase / nitrite oxidoreductase, alpha subunit "	26.3575626350935	-1.18909065779483	0.213198495937281	-5.57738764791585	2.44157375553044e-08	1.21052457126212e-07	"narG, narZ, nxrA; nitrate reductase / nitrite oxidoreductase, alpha subunit "
"narH, narY, nxrB; nitrate reductase / nitrite oxidoreductase, beta subunit "	24.8292464776754	-1.09747314842832	0.209431647970661	-5.24024501102172	1.60363535799194e-07	6.87341665174137e-07	"narH, narY, nxrB; nitrate reductase / nitrite oxidoreductase, beta subunit "
"cysI; sulfite reductase (NADPH) hemoprotein beta-component "	115.13638307422	0.342372831547088	0.0770729800990455	4.44219013079693	8.90478197207392e-06	3.01548298599776e-05	"cysI; sulfite reductase (NADPH) hemoprotein beta-component "
"GSR, gor; glutathione reductase (NADPH) "	70.0452621619957	0.946796278290966	0.120964079639559	7.82708619874733	4.99306767462768e-15	6.52904137961707e-14	"GSR, gor; glutathione reductase (NADPH) "
"asrC; anaerobic sulfite reductase subunit C"	2.59967082358343	-1.10255662986143	0.256922812859857	-4.29139249095346	1.77556161856039e-05	5.65105670842547e-05	"asrC; anaerobic sulfite reductase subunit C"
"UQCRFS1, RIP1, petA; ubiquinol-cytochrome c reductase iron-sulfur subunit "	81.8031040686073	0.357164936501409	0.0999989841426371	3.57168564824573	0.000354690988565305	0.000931907367636546	"UQCRFS1, RIP1, petA; ubiquinol-cytochrome c reductase iron-sulfur subunit "
"CYTB, petB; ubiquinol-cytochrome c reductase cytochrome b subunit"	128.443886823417	0.320557591126668	0.0646638456635558	4.9572924071748	7.14823538753773e-07	2.83824044630004e-06	"CYTB, petB; ubiquinol-cytochrome c reductase cytochrome b subunit"
"hemQ; Fe-coproporphyrin III decarboxylase "	4.68811581156074	-2.24375552399869	0.294834077580952	-7.61023129486321	2.73605837944244e-14	3.27517178528607e-13	"hemQ; Fe-coproporphyrin III decarboxylase "
"frhB; coenzyme F420 hydrogenase subunit beta "	3.60889698654962	-1.58662025549325	0.238466070695915	-6.65344235707421	2.86315982154744e-11	2.32252305295152e-10	"frhB; coenzyme F420 hydrogenase subunit beta "
"pcaH; protocatechuate 3,4-dioxygenase, beta subunit "	99.1969639673988	0.445420449797381	0.0783576950144676	5.68445064285186	1.31233815397793e-08	6.82319433225257e-08	"pcaH; protocatechuate 3,4-dioxygenase, beta subunit "
"E1.13.11.4; gentisate 1,2-dioxygenase "	30.9056575380395	-1.22328130131884	0.184021042737376	-6.64750771499883	2.98097365829267e-11	2.41118183617901e-10	"E1.13.11.4; gentisate 1,2-dioxygenase "
"HAAO; 3-hydroxyanthranilate 3,4-dioxygenase "	5.82084373224286	-0.941257201765028	0.264894729900956	-3.55332551205139	0.000380393454302814	0.000993444528718882	"HAAO; 3-hydroxyanthranilate 3,4-dioxygenase "
"CDO1; cysteine dioxygenase "	9.24335812820768	3.16018562775827	0.238810113528035	13.2330477175845	5.65470443667491e-40	1.03280440388559e-37	"CDO1; cysteine dioxygenase "
"IDO, INDO; indoleamine 2,3-dioxygenase "	3.46126438422155	-1.64213686536563	0.305613198974678	-5.37325243436783	7.7328950645033e-08	3.5111188336181e-07	"IDO, INDO; indoleamine 2,3-dioxygenase "
"MIOX; inositol oxygenase "	25.6391199427023	0.791898274927771	0.151392790495376	5.23075288021696	1.68821063246121e-07	7.20863393740225e-07	"MIOX; inositol oxygenase "
"P4HA; prolyl 4-hydroxylase "	13.3076039895288	-2.70861571427468	0.307998534417877	-8.79424871093629	1.44008274272917e-18	3.00876328019652e-17	"P4HA; prolyl 4-hydroxylase "
"PHYH; phytanoyl-CoA hydroxylase "	14.9745263028089	-1.19059285320652	0.19548839625116	-6.09035050692659	1.12663745905806e-09	6.85916268084596e-09	"PHYH; phytanoyl-CoA hydroxylase "
"pobA; p-hydroxybenzoate 3-monooxygenase "	42.265592606338	-0.930764665116591	0.171368461986736	-5.4313649917021	5.5924617609438e-08	2.65196972281941e-07	"pobA; p-hydroxybenzoate 3-monooxygenase "
"hpaB; 4-hydroxyphenylacetate 3-monooxygenase "	13.7508741707723	-0.735566276129852	0.191195784949588	-3.84718876686427	0.000119480912322131	0.000337238746544321	"hpaB; 4-hydroxyphenylacetate 3-monooxygenase "
"phhA, PAH; phenylalanine-4-hydroxylase "	60.204284397103	0.431216630192526	0.11699168609617	3.6858741384243	0.000227918976759877	0.000619528202791369	"phhA, PAH; phenylalanine-4-hydroxylase "
"HMOX1; heme oxygenase 1 "	7.88815481929762	-1.390101056937	0.209254167464644	-6.64312244663834	3.0710649776204e-11	2.4734523333267e-10	"HMOX1; heme oxygenase 1 "
"SQLE, ERG1; squalene monooxygenase "	10.1640226990824	1.3603954281148	0.207479367129319	6.55677452142448	5.49840528636531e-11	4.32388482380561e-10	"SQLE, ERG1; squalene monooxygenase "
"ZDS, crtQ; zeta-carotene desaturase "	22.5919776622014	0.839961885758581	0.155990978179133	5.38468247050804	7.25726486759841e-08	3.30842461194381e-07	"ZDS, crtQ; zeta-carotene desaturase "
"sodN; nickel superoxide dismutase "	17.3668424620639	-1.21538358968001	0.188592045160813	-6.44451142487823	1.15973398574836e-10	8.64001819382525e-10	"sodN; nickel superoxide dismutase "
"merA; mercuric reductase "	10.0481683979526	-1.71080366761038	0.327928463915697	-5.21700265717156	1.81841652187388e-07	7.74125890740593e-07	"merA; mercuric reductase "
"ascD, ddhD, rfbI; CDP-4-dehydro-6-deoxyglucose reductase, E3 "	40.7048653776807	-1.99882647318159	0.195486081510029	-10.224904288539	1.5337939408963e-24	5.90771516554753e-23	"ascD, ddhD, rfbI; CDP-4-dehydro-6-deoxyglucose reductase, E3 "
"E1.12.7.2L; ferredoxin hydrogenase large subunit "	1.83242019094418	1.76877864547407	0.334802763063848	5.28304673858609	1.27052960236967e-07	5.51244337825064e-07	"E1.12.7.2L; ferredoxin hydrogenase large subunit "
"E1.12.7.2S; ferredoxin hydrogenase small subunit "	4.01219527121943	1.72888994519331	0.339883416742813	5.0867146204475	3.64319398919619e-07	1.49626722715432e-06	"E1.12.7.2S; ferredoxin hydrogenase small subunit "
"trmH; tRNA (guanosine-2-O-)-methyltransferase "	16.0968840574767	-0.945989681664515	0.166872735137127	-5.66892896486146	1.4369292169864e-08	7.3627993000697e-08	"trmH; tRNA (guanosine-2-O-)-methyltransferase "
"ermC, ermA; 23S rRNA (adenine-N6)-dimethyltransferase "	4.80818485297922	-0.919206947333694	0.253509548142937	-3.62592633716271	0.000287927430061615	0.000769709683195875	"ermC, ermA; 23S rRNA (adenine-N6)-dimethyltransferase "
"E2.1.1.72; site-specific DNA-methyltransferase (adenine-specific) "	246.846641139717	0.374462569743085	0.0801736631263197	4.67064314066691	3.00258167912736e-06	1.07666988392775e-05	"E2.1.1.72; site-specific DNA-methyltransferase (adenine-specific) "
"cheR; chemotaxis protein methyltransferase CheR "	332.219771657239	0.383424846780472	0.0797139469437026	4.81000955894535	1.50923078113521e-06	5.73892859824549e-06	"cheR; chemotaxis protein methyltransferase CheR "
"E2.1.1.104; caffeoyl-CoA O-methyltransferase "	6.59123108359607	-1.56447829071472	0.266041216009603	-5.88058615195265	4.08816153304032e-09	2.31009686627488e-08	"E2.1.1.104; caffeoyl-CoA O-methyltransferase "
"cobL; precorrin-6Y C5,15-methyltransferase (decarboxylating) "	69.5400644081352	0.59153813708074	0.102109423896344	5.79317867546917	6.906655982826e-09	3.76376190324935e-08	"cobL; precorrin-6Y C5,15-methyltransferase (decarboxylating) "
"E4.1.1.64; 2,2-dialkylglycine decarboxylase (pyruvate) "	5.4574834504464	-1.75492297362146	0.264095985368698	-6.64501950369089	3.03176926796454e-11	2.4487699850521e-10	"E4.1.1.64; 2,2-dialkylglycine decarboxylase (pyruvate) "
"E2.1.3.-; carbamoyltransferase "	46.9870610680805	-0.55015096136818	0.119119202229154	-4.61849098275384	3.86540774269344e-06	1.36360988405796e-05	"E2.1.3.-; carbamoyltransferase "
"GATM; glycine amidinotransferase "	2.29267879391357	1.22021082642508	0.290589990477225	4.19908071995589	2.68000778655804e-05	8.31919083744059e-05	"GATM; glycine amidinotransferase "
"argA; amino-acid N-acetyltransferase "	64.7844362919932	0.577557130724495	0.0827434562320166	6.98009434250604	2.94981908862855e-12	2.73353120782567e-11	"argA; amino-acid N-acetyltransferase "
"E2.3.1.8, pta; phosphate acetyltransferase "	44.534447511912	-0.605029404070205	0.134777396109662	-4.48910144827195	7.15242310351102e-06	2.4603292595431e-05	"E2.3.1.8, pta; phosphate acetyltransferase "
"fadA, fadI; acetyl-CoA acyltransferase "	213.268532145031	-0.608260743289896	0.0608272770446071	-9.99980227363841	1.52701646503494e-23	5.4037295156424e-22	"fadA, fadI; acetyl-CoA acyltransferase "
"E2.3.1.20; diacylglycerol O-acyltransferase "	8.28190703568469	-2.44332900629163	0.287385280830917	-8.50192814060356	1.86467233722114e-17	3.47295222807437e-16	"E2.3.1.20; diacylglycerol O-acyltransferase "
"kbl, GCAT; glycine C-acetyltransferase "	162.382426338177	0.333114042677385	0.0737302728246753	4.51800908792923	6.24238056412866e-06	2.16173448037287e-05	"kbl, GCAT; glycine C-acetyltransferase "
"E2.3.1.37, ALAS; 5-aminolevulinate synthase "	53.9220148354213	1.50785964684269	0.11569616044883	13.032927289835	7.94981227827961e-39	1.32387756234174e-36	"E2.3.1.37, ALAS; 5-aminolevulinate synthase "
"metA; homoserine O-succinyltransferase/O-acetyltransferase "	22.6005256840086	1.75041575183976	0.18264462180939	9.58372458219167	9.36069870493621e-22	2.88044978626896e-20	"metA; homoserine O-succinyltransferase/O-acetyltransferase "
"E2.3.1.54, pflD; formate C-acetyltransferase "	16.4797030129876	-1.34831398948438	0.194245330598033	-6.94129421455463	3.88523885025015e-12	3.56996785256898e-11	"E2.3.1.54, pflD; formate C-acetyltransferase "
"speG, SAT; diamine N-acetyltransferase "	15.8192953628222	-1.07243839326089	0.239561360638593	-4.47667516331565	7.58144684833363e-06	2.60158497304637e-05	"speG, SAT; diamine N-acetyltransferase "
"DLST, sucB; 2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) "	225.006674143622	-0.147868396951938	0.0377084910553672	-3.92135545107927	8.80522629277627e-05	0.000252815371550199	"DLST, sucB; 2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) "
"maa; maltose O-acetyltransferase "	74.3076802029565	0.605447640190862	0.0904057361300237	6.69700470465826	2.12734775401813e-11	1.76872877874459e-10	"maa; maltose O-acetyltransferase "
"aacC; aminoglycoside 3-N-acetyltransferase "	22.5680151250516	1.0487977054491	0.267828007506221	3.91593737792617	9.00536227686684e-05	0.000258299702186525	"aacC; aminoglycoside 3-N-acetyltransferase "
"nhoA; N-hydroxyarylamine O-acetyltransferase "	56.1571376452593	1.4188090866108	0.104963066753418	13.5172221096007	1.23761487303193e-41	2.59532422633584e-39	"nhoA; N-hydroxyarylamine O-acetyltransferase "
