"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"Functional_Group"
"Ribosome"	15844.6970783917	0.15146816804589	0.0408389869356103	3.70891100420062	0.0002081525681539	0.000779746128322547	"Ribosome"
"Ribosome Biogenesis"	9814.3937286109	0.148064695372468	0.0200548177080049	7.38299881496147	1.54763404920684e-13	7.3048327122563e-12	"Ribosome Biogenesis"
"Ribosome biogenesis in eukaryotes"	441.420500274896	-0.253117342473429	0.0547318051150749	-4.62468471378285	3.75168626462648e-06	2.60411164250544e-05	"Ribosome biogenesis in eukaryotes"
"RNA degradation"	3368.81470004184	0.210564973346244	0.0226678638474006	9.28914055438844	1.55539150189957e-20	1.8353619722415e-18	"RNA degradation"
"RNA polymerase"	1253.37369400147	0.188800902528996	0.0488992197014121	3.8610207623322	0.000112914306915423	0.00048450502603709	"RNA polymerase"
"Sesquiterpenoid biosynthesis"	12.4909196537929	1.89501876293931	0.366804530359884	5.1662905064996	2.38785561600927e-07	2.68349488275328e-06	"Sesquiterpenoid biosynthesis"
"Styrene degradation"	1204.81604339117	-0.41798771218279	0.109675973823659	-3.81111466450114	0.000138341574141768	0.000572233746811122	"Styrene degradation"
"Sulfur relay system"	2843.00443506318	0.164444027324668	0.0346816959715323	4.74152208299297	2.12118531332102e-06	1.61483785143149e-05	"Sulfur relay system"
"Translation factors"	3822.50942361731	0.112391948784182	0.0265674650417766	4.23043555745531	2.33239256537743e-05	0.000117115882006186	"Translation factors"
"Translation proteins"	6700.7031264859	0.136881392357269	0.0210612854191238	6.49919459488355	8.0751154101212e-11	2.72246748112658e-09	"Translation proteins"
"Tyrosine metabolism"	3739.39774183796	-0.211423703227712	0.0555347695258826	-3.80705106067246	0.000140633717436632	0.000572233746811122	"Tyrosine metabolism"
"Various types of N-glycan biosynthesis"	4.70170309168762	-1.98197670035491	0.387873575758105	-5.10985234423641	3.22410686538039e-07	3.45858736468078e-06	"Various types of N-glycan biosynthesis"
"Vitamin B6 metabolism"	1583.92834467569	0.131075084708427	0.0307874487158983	4.25741950617496	2.06800082139983e-05	0.00010609743344573	"Vitamin B6 metabolism"
"Xylene degradation"	312.840601537945	-0.966340388731067	0.196586658969945	-4.91559495336255	8.85132357912777e-07	8.03427832566982e-06	"Xylene degradation"
