"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"Functional_Group"
"ampD; N-acetyl-anhydromuramoyl-L-alanine amidase "	124.092100895837	2.98432062981536	0.715233321598535	4.17251341582555	3.01257854983532e-05	0.000982403724628062	"ampD; N-acetyl-anhydromuramoyl-L-alanine amidase "
"pspC; phage shock protein C"	7.32924080864746	-3.58450360665094	0.736037803667612	-4.86999932447718	1.11598630165552e-06	0.000982403724628062	"pspC; phage shock protein C"
"dsbC; thiol:disulfide interchange protein DsbC "	222.191264111669	3.39326202800717	0.741211331157124	4.57799535081292	4.69453124727849e-06	0.000982403724628062	"dsbC; thiol:disulfide interchange protein DsbC "
"fic; cell filamentation protein"	26.6383869814816	-3.41023561868778	0.808602208623224	-4.21744534249326	2.4708568527995e-05	0.000982403724628062	"fic; cell filamentation protein"
"ipdC; indolepyruvate decarboxylase "	26.6004896510677	3.5553833735282	0.835769227084938	4.25402522407883	2.09961634273363e-05	0.000982403724628062	"ipdC; indolepyruvate decarboxylase "
"benK; MFS transporter, AAHS family, benzoate transport protein"	102.683126799941	3.9038684448338	0.839568489975099	4.64985107403159	3.32174798772896e-06	0.000982403724628062	"benK; MFS transporter, AAHS family, benzoate transport protein"
"ftsB; cell division protein FtsB"	125.241263980999	2.98207768246482	0.708709409388773	4.20775799355721	2.57916863989133e-05	0.000982403724628062	"ftsB; cell division protein FtsB"
"mhpT; MFS transporter, AAHS family, 3-hydroxyphenylpropionic acid transporter"	41.7981687753609	3.89585636246301	0.91668468984286	4.24994156183719	2.13826294214055e-05	0.000982403724628062	"mhpT; MFS transporter, AAHS family, 3-hydroxyphenylpropionic acid transporter"
"rhtB; homoserine/homoserine lactone efflux protein"	100.866240035409	3.26044309906612	0.773187797717949	4.2168838006617	2.47701531321064e-05	0.000982403724628062	"rhtB; homoserine/homoserine lactone efflux protein"
"tsr; methyl-accepting chemotaxis protein I, serine sensor receptor"	55.3070137852255	4.26430458730607	0.913696870272224	4.66708897233672	3.05497065146724e-06	0.000982403724628062	"tsr; methyl-accepting chemotaxis protein I, serine sensor receptor"
"aas; acyl-"	29.0205884449667	-3.24832286255292	0.775299491759883	-4.18976524178989	2.79243200408068e-05	0.000982403724628062	"aas; acyl-"
"E3.1.21.7, nfi; deoxyribonuclease V "	33.1968335553227	-3.46608477577622	0.796757207410578	-4.350239625746	1.35988843089675e-05	0.000982403724628062	"E3.1.21.7, nfi; deoxyribonuclease V "
"bamE, smpA; outer membrane protein assembly factor BamE"	123.163975070747	3.0328814513558	0.729426735681131	4.15789729522832	3.21190359328023e-05	0.000989982443190383	"bamE, smpA; outer membrane protein assembly factor BamE"
"corC; magnesium and cobalt transporter"	124.955449583134	2.97723467316135	0.710880325087955	4.18809547555419	2.81305178590472e-05	0.000982403724628062	"corC; magnesium and cobalt transporter"
"nlpD; lipoprotein NlpD"	124.955449583134	2.97723467316135	0.710880325087955	4.18809547555419	2.81305178590472e-05	0.000982403724628062	"nlpD; lipoprotein NlpD"
"dam; DNA adenine methylase "	134.483119606653	3.09065139905002	0.717672924112292	4.30649017847917	1.65865290336842e-05	0.000982403724628062	"dam; DNA adenine methylase "
"cgeB; spore maturation protein CgeB"	26.5838172892024	-3.42151747170959	0.814909767546957	-4.19864579855148	2.6851594412615e-05	0.000982403724628062	"cgeB; spore maturation protein CgeB"
"fadE; acyl-CoA dehydrogenase "	107.610736937521	3.29022971511573	0.756414348053902	4.34977168741024	1.36279345276126e-05	0.000982403724628062	"fadE; acyl-CoA dehydrogenase "
"K06977; uncharacterized protein"	26.8453353239089	-3.42572588046109	0.801304670254325	-4.27518521684618	1.90978459429525e-05	0.000982403724628062	"K06977; uncharacterized protein"
"K07000; uncharacterized protein"	123.449789468612	3.03777807585834	0.727339685175067	4.17656033044198	2.95950275214559e-05	0.000982403724628062	"K07000; uncharacterized protein"
"K07044; uncharacterized protein"	301.944237234317	3.28833259438762	0.781534825998371	4.20753175034388	2.58175138226649e-05	0.000982403724628062	"K07044; uncharacterized protein"
"K07078; uncharacterized protein"	41.9793766512972	3.89848790551726	0.903495998082221	4.31489227820851	1.59680748385972e-05	0.000982403724628062	"K07078; uncharacterized protein"
"fxsA; UPF0716 protein FxsA"	80.5956413830904	2.92487692150226	0.686444773954178	4.26090638676419	2.03599506366326e-05	0.000982403724628062	"fxsA; UPF0716 protein FxsA"
"mlaB; phospholipid transport system transporter-binding protein"	124.716507241166	2.97548385340163	0.710771745257825	4.18627199695776	2.83573507694203e-05	0.000982403724628062	"mlaB; phospholipid transport system transporter-binding protein"
"K07136; uncharacterized protein"	29.6884279321897	-3.48218586848449	0.802626833395753	-4.33848673330801	1.43467143465245e-05	0.000982403724628062	"K07136; uncharacterized protein"
"K07219; putative molybdopterin biosynthesis protein"	26.6184975368116	-3.42807923130922	0.812184043567762	-4.22081578486861	2.43419800867027e-05	0.000982403724628062	"K07219; putative molybdopterin biosynthesis protein"
"kpsS, lipB; capsular polysaccharide export protein"	26.7792716091688	-3.40943483686151	0.807863346423562	-4.22031133353827	2.43965158716117e-05	0.000982403724628062	"kpsS, lipB; capsular polysaccharide export protein"
"kpsC, lipA; capsular polysaccharide export protein"	26.9169481283517	-3.40948871412556	0.808753574562619	-4.21573248188663	2.4896875803273e-05	0.000982403724628062	"kpsC, lipA; capsular polysaccharide export protein"
"K07270; glycosyl transferase, family 25"	99.4860578947184	3.69754642695243	0.811952250297976	4.5538963967345	5.26612985422252e-06	0.000982403724628062	"K07270; glycosyl transferase, family 25"
"prmB; ribosomal protein L3 glutamine methyltransferase "	130.933659627982	2.96743021852746	0.704322725156646	4.21316835668974	2.51813222488653e-05	0.000982403724628062	"prmB; ribosomal protein L3 glutamine methyltransferase "
"mcrB; 5-methylcytosine-specific restriction enzyme B "	27.2688645727795	-3.4239051865498	0.796502445507051	-4.29867504596316	1.71822170834047e-05	0.000982403724628062	"mcrB; 5-methylcytosine-specific restriction enzyme B "
"K07487; transposase"	26.5731563896718	-3.42450840224157	0.817699622841436	-4.18797845392382	2.81450228953357e-05	0.000982403724628062	"K07487; transposase"
"K07492; putative transposase"	27.174979624689	-3.41920784991536	0.786103136999693	-4.34956647414663	1.36406930969445e-05	0.000982403724628062	"K07492; putative transposase"
"zraP; zinc resistance-associated protein"	26.5248832458805	-3.43531718540218	0.819205001161592	-4.19347682268915	2.74711156663513e-05	0.000982403724628062	"zraP; zinc resistance-associated protein"
"E1.3.1.74; 2-alkenal reductase "	26.5846209508313	-3.42091003679268	0.815647433320017	-4.19410384566305	2.73952466263922e-05	0.000982403724628062	"E1.3.1.74; 2-alkenal reductase "
"shiA; MFS transporter, MHS family, shikimate and dehydroshikimate transport protein"	22.8434589207705	3.53789169214934	0.85281145773249	4.14850393961182	3.34655089182186e-05	0.000989982443190383	"shiA; MFS transporter, MHS family, shikimate and dehydroshikimate transport protein"
"purT; phosphoribosylglycinamide formyltransferase 2 "	129.723480599668	3.02126642902615	0.690016658580922	4.37854128803158	1.1947630841624e-05	0.000982403724628062	"purT; phosphoribosylglycinamide formyltransferase 2 "
"yihU; 4-hydroxybutyrate dehydrogenase / sulfolactaldehyde 3-reductase "	26.5248832458805	-3.43531718540218	0.819205001161592	-4.19347682268915	2.74711156663513e-05	0.000982403724628062	"yihU; 4-hydroxybutyrate dehydrogenase / sulfolactaldehyde 3-reductase "
"mtkB; malate-CoA ligase subunit alpha "	26.5248832458805	-3.43531718540218	0.819205001161592	-4.19347682268915	2.74711156663513e-05	0.000982403724628062	"mtkB; malate-CoA ligase subunit alpha "
"pufB; light-harvesting complex 1 beta chain"	26.5799538535537	-3.43475311957081	0.810699255256436	-4.23677843207633	2.26749692387452e-05	0.000982403724628062	"pufB; light-harvesting complex 1 beta chain"
"rcnA; nickel/cobalt exporter"	27.256398897392	-3.33631572538059	0.800151586681443	-4.16960458607307	3.05128569265873e-05	0.000984322162335466	"rcnA; nickel/cobalt exporter"
"folE2; GTP cyclohydrolase IB "	100.514193435012	3.19064913359569	0.746368629990161	4.27489715589701	1.91225544475556e-05	0.000982403724628062	"folE2; GTP cyclohydrolase IB "
"K09190; uncharacterized protein"	26.5248832458805	-3.43531718540218	0.819205001161592	-4.19347682268915	2.74711156663513e-05	0.000982403724628062	"K09190; uncharacterized protein"
"ABC-2.CPSE.P; capsular polysaccharide transport system permease protein"	26.7792716091688	-3.40943483686151	0.807863346423562	-4.22031133353827	2.43965158716117e-05	0.000982403724628062	"ABC-2.CPSE.P; capsular polysaccharide transport system permease protein"
"ABC-2.CPSE.A; capsular polysaccharide transport system ATP-binding protein "	26.9169481283517	-3.40948871412556	0.808753574562619	-4.21573248188663	2.4896875803273e-05	0.000982403724628062	"ABC-2.CPSE.A; capsular polysaccharide transport system ATP-binding protein "
"K09712; uncharacterized protein"	22.8434589207705	3.53789169214934	0.85281145773249	4.14850393961182	3.34655089182186e-05	0.000989982443190383	"K09712; uncharacterized protein"
"queH; epoxyqueuosine reductase "	22.9839476544421	3.54049464667894	0.842582074222959	4.20195818899189	2.64616015217524e-05	0.000982403724628062	"queH; epoxyqueuosine reductase "
"K09801; uncharacterized protein"	103.113474682261	3.19716676084285	0.743118485445434	4.30236472845434	1.68984840175198e-05	0.000982403724628062	"K09801; uncharacterized protein"
"K09806; uncharacterized protein"	99.8873089619948	3.1598912830917	0.748743962575848	4.22025611027429	2.44024930636281e-05	0.000982403724628062	"K09806; uncharacterized protein"
"yjgA; ribosome-associated protein"	124.955449583134	2.97723467316135	0.710880325087955	4.18809547555419	2.81305178590472e-05	0.000982403724628062	"yjgA; ribosome-associated protein"
"occT, nocT; octopine/nopaline transport system substrate-binding protein"	26.9664208428053	-3.3480109622401	0.807577310609976	-4.14574668982626	3.38708114891773e-05	0.000989982443190383	"occT, nocT; octopine/nopaline transport system substrate-binding protein"
"occM, nocM; octopine/nopaline transport system permease protein"	26.9679905784913	-3.34760917615967	0.806990462754531	-4.14826361730863	3.35006510564923e-05	0.000989982443190383	"occM, nocM; octopine/nopaline transport system permease protein"
"occQ, nocQ; octopine/nopaline transport system permease protein"	26.9664208428053	-3.3480109622401	0.807577310609976	-4.14574668982626	3.38708114891773e-05	0.000989982443190383	"occQ, nocQ; octopine/nopaline transport system permease protein"
"occP, nocP; octopine/nopaline transport system ATP-binding protein "	26.8667247557065	-3.37130878358825	0.812609642778169	-4.1487432662777	3.34305471724014e-05	0.000989982443190383	"occP, nocP; octopine/nopaline transport system ATP-binding protein "
"hda; DnaA-homolog protein"	124.955449583134	2.97723467316135	0.710880325087955	4.18809547555419	2.81305178590472e-05	0.000982403724628062	"hda; DnaA-homolog protein"
"nikE; nickel transport system ATP-binding protein "	26.5248832458805	-3.43531718540218	0.819205001161592	-4.19347682268915	2.74711156663513e-05	0.000982403724628062	"nikE; nickel transport system ATP-binding protein "
"cycA; D-serine/D-alanine/glycine transporter"	44.793847231189	3.98611231892237	0.912305204712022	4.36927499518171	1.24659707635259e-05	0.000982403724628062	"cycA; D-serine/D-alanine/glycine transporter"
"impD; type VI secretion system protein ImpD"	27.3947110418012	-3.41619405409091	0.801242258463371	-4.26362191709971	2.01139672747127e-05	0.000982403724628062	"impD; type VI secretion system protein ImpD"
"mntR; DtxR family transcriptional regulator, manganese transport regulator"	26.6605852278029	-3.40998364970227	0.817052192837968	-4.17351997778496	2.99929347578974e-05	0.000982403724628062	"mntR; DtxR family transcriptional regulator, manganese transport regulator"
"dotB, traJ; defect in organelle trafficking protein DotB"	26.5248832458805	-3.43531718540218	0.819205001161592	-4.19347682268915	2.74711156663513e-05	0.000982403724628062	"dotB, traJ; defect in organelle trafficking protein DotB"
"dotC, traI; defect in organelle trafficking protein DotC"	26.5248832458805	-3.43531718540218	0.819205001161592	-4.19347682268915	2.74711156663513e-05	0.000982403724628062	"dotC, traI; defect in organelle trafficking protein DotC"
"icmB, dotO; intracellular multiplication protein IcmB"	26.5248832458805	-3.43531718540218	0.819205001161592	-4.19347682268915	2.74711156663513e-05	0.000982403724628062	"icmB, dotO; intracellular multiplication protein IcmB"
"icmE, dotG; intracellular multiplication protein IcmE"	26.5248832458805	-3.43531718540218	0.819205001161592	-4.19347682268915	2.74711156663513e-05	0.000982403724628062	"icmE, dotG; intracellular multiplication protein IcmE"
"icmL, traM, dotI; intracellular multiplication protein IcmL"	26.5248832458805	-3.43531718540218	0.819205001161592	-4.19347682268915	2.74711156663513e-05	0.000982403724628062	"icmL, traM, dotI; intracellular multiplication protein IcmL"
"rfbF, rhlC; rhamnosyltransferase "	26.5248832458805	-3.43531718540218	0.819205001161592	-4.19347682268915	2.74711156663513e-05	0.000982403724628062	"rfbF, rhlC; rhamnosyltransferase "
"ttuB; MFS transporter, ACS family, tartrate transporter"	27.3947110418012	-3.41619405409091	0.801242258463371	-4.26362191709971	2.01139672747127e-05	0.000982403724628062	"ttuB; MFS transporter, ACS family, tartrate transporter"
"tipF; cyclic-di-GMP phosphodiesterase, flagellum assembly factor TipF"	26.5694035076304	-3.43436271480637	0.810741429020194	-4.2360764997009	2.2745931095614e-05	0.000982403724628062	"tipF; cyclic-di-GMP phosphodiesterase, flagellum assembly factor TipF"
"iscR; Rrf2 family transcriptional regulator, iron-sulfur cluster assembly transcription factor"	128.687870891288	3.01605928268595	0.710669152970001	4.24397100969045	2.19598734325037e-05	0.000982403724628062	"iscR; Rrf2 family transcriptional regulator, iron-sulfur cluster assembly transcription factor"
"gumE; putative polymerase"	26.6415950899859	-3.41000441714322	0.817405140981723	-4.17174329616734	3.02278069116327e-05	0.000982403724628062	"gumE; putative polymerase"
"macA; membrane fusion protein, macrolide-specific efflux system"	61.5847578444848	3.63480824107837	0.749885176784492	4.84715307570745	1.25245787831298e-06	0.000982403724628062	"macA; membrane fusion protein, macrolide-specific efflux system"
"mdcR; LysR family transcriptional regulator, malonate utilization transcriptional regulator"	22.8434589207705	3.53789169214934	0.85281145773249	4.14850393961182	3.34655089182186e-05	0.000989982443190383	"mdcR; LysR family transcriptional regulator, malonate utilization transcriptional regulator"
"mdcH; malonate decarboxylase epsilon subunit "	22.8434589207705	3.53789169214934	0.85281145773249	4.14850393961182	3.34655089182186e-05	0.000989982443190383	"mdcH; malonate decarboxylase epsilon subunit "
"ureAB; urease subunit gamma/beta "	29.5303145260714	-3.48540899113781	0.814430029850301	-4.27956836485813	1.87256114043841e-05	0.000982403724628062	"ureAB; urease subunit gamma/beta "
"ttcA; tRNA 2-thiocytidine biosynthesis protein TtcA"	144.079931558203	3.01591515825085	0.67421343250343	4.47323505118018	7.70450057338483e-06	0.000982403724628062	"ttcA; tRNA 2-thiocytidine biosynthesis protein TtcA"
"mtkA; malate-CoA ligase subunit beta "	26.5248832458805	-3.43531718540218	0.819205001161592	-4.19347682268915	2.74711156663513e-05	0.000982403724628062	"mtkA; malate-CoA ligase subunit beta "
"pheA; chorismate mutase / prephenate dehydratase "	127.861418390297	3.00735326782824	0.698585537568304	4.30491773175907	1.67047801614479e-05	0.000982403724628062	"pheA; chorismate mutase / prephenate dehydratase "
"ccr; crotonyl-CoA carboxylase/reductase "	26.8231478847725	-3.36738144442187	0.809299908280053	-4.16085731626774	3.17055135072181e-05	0.000989982443190383	"ccr; crotonyl-CoA carboxylase/reductase "
"ecm; ethylmalonyl-CoA mutase "	27.6872626929743	-3.26549243723814	0.786368752280003	-4.15262232606542	3.28686952431773e-05	0.000989982443190383	"ecm; ethylmalonyl-CoA mutase "
"argAB; amino-acid N-acetyltransferase "	125.293836519928	2.97721103627515	0.710045475603828	4.1929864192759	2.75305930850977e-05	0.000982403724628062	"argAB; amino-acid N-acetyltransferase "
"SLC39A1_2_3, ZIP1_2_3; solute carrier family 39 (zinc transporter), member 1/2/3"	26.5248832458805	-3.43531718540218	0.819205001161592	-4.19347682268915	2.74711156663513e-05	0.000982403724628062	"SLC39A1_2_3, ZIP1_2_3; solute carrier family 39 (zinc transporter), member 1/2/3"
"mnmC; tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein "	124.998400109198	2.97723427867651	0.710866389470216	4.18817702282329	2.81204141342142e-05	0.000982403724628062	"mnmC; tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein "
"nikA; nickel transport system substrate-binding protein"	26.5248832458805	-3.43531718540218	0.819205001161592	-4.19347682268915	2.74711156663513e-05	0.000982403724628062	"nikA; nickel transport system substrate-binding protein"
"nikB; nickel transport system permease protein"	26.5248832458805	-3.43531718540218	0.819205001161592	-4.19347682268915	2.74711156663513e-05	0.000982403724628062	"nikB; nickel transport system permease protein"
"nikC; nickel transport system permease protein"	26.5248832458805	-3.43531718540218	0.819205001161592	-4.19347682268915	2.74711156663513e-05	0.000982403724628062	"nikC; nickel transport system permease protein"
"nikD; nickel transport system ATP-binding protein "	26.5248832458805	-3.43531718540218	0.819205001161592	-4.19347682268915	2.74711156663513e-05	0.000982403724628062	"nikD; nickel transport system ATP-binding protein "
"erpA; iron-sulfur cluster insertion protein"	125.704569042823	2.98841497418724	0.707272065877729	4.22526933886269	2.3865516498316e-05	0.000982403724628062	"erpA; iron-sulfur cluster insertion protein"
"pmm-pgm; phosphomannomutase / phosphoglucomutase "	100.702518293208	3.17110920876249	0.745542681469351	4.25342409976142	2.10526317148753e-05	0.000982403724628062	"pmm-pgm; phosphomannomutase / phosphoglucomutase "
"mnoP; high affinity Mn2+ porin"	26.5248832458805	-3.43531718540218	0.819205001161592	-4.19347682268915	2.74711156663513e-05	0.000982403724628062	"mnoP; high affinity Mn2+ porin"
"mmuP; S-methylmethionine transporter"	41.7981687753609	3.89585636246301	0.91668468984286	4.24994156183719	2.13826294214055e-05	0.000982403724628062	"mmuP; S-methylmethionine transporter"
"hmfF; 2,5-furandicarboxylate decarboxylase 1"	27.3288145980675	-3.43549554173711	0.821940245530786	-4.17973880755597	2.91844103149597e-05	0.000982403724628062	"hmfF; 2,5-furandicarboxylate decarboxylase 1"
"hmfD; 2-furoate---CoA ligase "	27.3288145980675	-3.43549554173711	0.821940245530786	-4.17973880755597	2.91844103149597e-05	0.000982403724628062	"hmfD; 2-furoate---CoA ligase "
"hmfA; 2-furoyl-CoA dehydrogenase large subunit "	27.3288145980675	-3.43549554173711	0.821940245530786	-4.17973880755597	2.91844103149597e-05	0.000982403724628062	"hmfA; 2-furoyl-CoA dehydrogenase large subunit "
"hmfB; 2-furoyl-CoA dehydrogenase FAD binding subunit "	27.3288145980675	-3.43549554173711	0.821940245530786	-4.17973880755597	2.91844103149597e-05	0.000982403724628062	"hmfB; 2-furoyl-CoA dehydrogenase FAD binding subunit "
"hmfC; 2-furoyl-CoA dehydrogenase 2Fe-2S iron sulfur subunit "	27.3288145980675	-3.43549554173711	0.821940245530786	-4.17973880755597	2.91844103149597e-05	0.000982403724628062	"hmfC; 2-furoyl-CoA dehydrogenase 2Fe-2S iron sulfur subunit "
"hmfE; 2-oxoglutaroyl-CoA hydrolase"	27.3288145980675	-3.43549554173711	0.821940245530786	-4.17973880755597	2.91844103149597e-05	0.000982403724628062	"hmfE; 2-oxoglutaroyl-CoA hydrolase"
"dmrA; dihydromethanopterin reductase "	26.5248832458805	-3.43531718540218	0.819205001161592	-4.19347682268915	2.74711156663513e-05	0.000982403724628062	"dmrA; dihydromethanopterin reductase "
"bamB; outer membrane protein assembly factor BamB"	100.198443543616	3.16549410131316	0.746574344025876	4.24002529238192	2.23494602900085e-05	0.000982403724628062	"bamB; outer membrane protein assembly factor BamB"
"croR; 3-hydroxybutyryl-CoA dehydratase "	26.8554302337062	-3.36678631441105	0.805862995374347	-4.17786439349666	2.94258998927209e-05	0.000982403724628062	"croR; 3-hydroxybutyryl-CoA dehydratase "
