"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"Functional_Group"
"E3.1.27.3; ribonuclease T1 "	77.293678134769	2.72390873935844	0.511036307226886	5.33016676278755	9.81226236732683e-08	3.06886964385015e-06	"E3.1.27.3; ribonuclease T1 "
"ENDOG; endonuclease G, mitochondrial"	82.4387454453148	1.33042985307562	0.328211160489349	4.05357895536521	5.0439965173433e-05	0.000633936005713216	"ENDOG; endonuclease G, mitochondrial"
"ldcA; muramoyltetrapeptide carboxypeptidase "	150.024484813491	1.39299887007597	0.275505948253196	5.05614807559718	4.27809210224931e-07	9.99200739074709e-06	"ldcA; muramoyltetrapeptide carboxypeptidase "
"E3.4.17.19; carboxypeptidase Taq "	94.6964562879797	-0.789118523544059	0.198270893080022	-3.9800018615217	6.89147285860471e-05	0.000833408784367263	"E3.4.17.19; carboxypeptidase Taq "
"prlC; oligopeptidase A "	108.40343173474	1.46518591339736	0.358200648795737	4.09040552640896	4.30619593424807e-05	0.000560629623784163	"prlC; oligopeptidase A "
"nylB; 6-aminohexanoate-oligomer exohydrolase "	28.4903834155511	2.04363562884443	0.407217692001702	5.01853349936447	5.20674150005151e-07	1.1719851012085e-05	"nylB; 6-aminohexanoate-oligomer exohydrolase "
"hutG; N-formylglutamate deformylase "	154.972959400278	2.82977051647542	0.467866848360628	6.04823899447188	1.46437618442171e-09	3.9912238476689e-07	"hutG; N-formylglutamate deformylase "
"DPYS, dht, hydA; dihydropyrimidinase "	184.817175317628	1.05473120841447	0.249462253008386	4.22801925219126	2.35757623169959e-05	0.000337637328588257	"DPYS, dht, hydA; dihydropyrimidinase "
"add, ADA; adenosine deaminase "	240.035673006817	0.842213435865757	0.199198346589977	4.22801418929113	2.35762926981877e-05	0.000337637328588257	"add, ADA; adenosine deaminase "
"E3.5.5.7; aliphatic nitrilase "	94.7119324698986	1.39873301387199	0.332498895438366	4.2067298059078	2.59092602920591e-05	0.000364336419920893	"E3.5.5.7; aliphatic nitrilase "
"E3.5.99.7; 1-aminocyclopropane-1-carboxylate deaminase "	69.4346473819857	1.7670313312056	0.426436711727193	4.14371296516335	3.41727424072741e-05	0.000459180405383668	"E3.5.99.7; 1-aminocyclopropane-1-carboxylate deaminase "
"cdh; CDP-diacylglycerol pyrophosphatase "	20.7453935158527	2.51533435051226	0.468079740957529	5.37373043611492	7.71241312162299e-08	2.5472469615216e-06	"cdh; CDP-diacylglycerol pyrophosphatase "
"apaH; bis(5-nucleosyl)-tetraphosphatase (symmetrical) "	103.85236250073	2.146739864221	0.372307911498796	5.76603343071303	8.11589672230135e-09	8.03031090232072e-07	"apaH; bis(5-nucleosyl)-tetraphosphatase (symmetrical) "
"mdlC; benzoylformate decarboxylase "	94.5087817485658	1.99225533226204	0.431028677390732	4.62209462331444	3.79884652950186e-06	6.75598784756508e-05	"mdlC; benzoylformate decarboxylase "
"oxc; oxalyl-CoA decarboxylase "	10.8171618600307	1.83008163814415	0.43511629127892	4.20595981999448	2.59976422820975e-05	0.000364637034276223	"oxc; oxalyl-CoA decarboxylase "
"adiA; arginine decarboxylase "	103.22784112645	1.88418587009615	0.340503644021515	5.53352630193024	3.13855893111139e-08	1.62526926830743e-06	"adiA; arginine decarboxylase "
"rbcL; ribulose-bisphosphate carboxylase large chain "	48.9715230122091	1.26862577961592	0.317984046952148	3.9895893890766	6.61877728720765e-05	0.000805802818724475	"rbcL; ribulose-bisphosphate carboxylase large chain "
"speD, AMD1; S-adenosylmethionine decarboxylase "	106.193496278873	2.13115937368339	0.359761213405707	5.92381639340331	3.14554649236587e-09	4.64664060998326e-07	"speD, AMD1; S-adenosylmethionine decarboxylase "
"lacD; tagatose 1,6-diphosphate aldolase "	25.367084563051	-0.959129364720414	0.205645939159315	-4.66398397479355	3.10145544223064e-06	5.64575793284781e-05	"lacD; tagatose 1,6-diphosphate aldolase "
"E4.1.3.1, aceA; isocitrate lyase "	164.802654326366	1.22806829419355	0.261408783491062	4.6978845844158	2.62869896044221e-06	4.89910265161866e-05	"E4.1.3.1, aceA; isocitrate lyase "
"E4.1.3.4, HMGCL, hmgL; hydroxymethylglutaryl-CoA lyase "	267.69900037615	1.01920240824324	0.217515382523325	4.68565669434413	2.79063697876032e-06	5.16552599946043e-05	"E4.1.3.4, HMGCL, hmgL; hydroxymethylglutaryl-CoA lyase "
"prpC; 2-methylcitrate synthase "	87.5485637447536	1.22456516439478	0.311094649721054	3.93631059066043	8.27438706314731e-05	0.000951991847730395	"prpC; 2-methylcitrate synthase "
"garD; galactarate dehydratase "	88.0010995672548	2.22034393278286	0.407651146733098	5.44667652863636	5.13196686985235e-08	1.92608025556803e-06	"garD; galactarate dehydratase "
"pheC; cyclohexadienyl dehydratase "	72.7094917582174	3.24805192314799	0.531706546087007	6.10873036461825	1.00426826695106e-09	3.81610370275414e-07	"pheC; cyclohexadienyl dehydratase "
"cynS; cyanate lyase "	84.091559159697	2.30570455513606	0.429993804315717	5.36218087794383	8.22231443103408e-08	2.67939132537051e-06	"cynS; cyanate lyase "
"E5.1.3.15; glucose-6-phosphate 1-epimerase "	95.9374773284387	2.16697486603373	0.379448180948841	5.71085849091444	1.12407685467231e-08	9.47157660468183e-07	"E5.1.3.15; glucose-6-phosphate 1-epimerase "
"hpaF, hpcD; 5-carboxymethyl-2-hydroxymuconate isomerase "	105.511301454616	2.30113006546002	0.425542359327168	5.40752292932335	6.39023641214929e-08	2.30217137200978e-06	"hpaF, hpcD; 5-carboxymethyl-2-hydroxymuconate isomerase "
"PPCS, COAB; phosphopantothenate---cysteine ligase (ATP) "	11.02834515121	-1.02714874830764	0.231351442384841	-4.43977672116274	9.00522567370054e-06	0.000148055704278787	"PPCS, COAB; phosphopantothenate---cysteine ligase (ATP) "
"E6.3.4.6; urea carboxylase "	97.3419342961589	2.09474080472548	0.378108913282673	5.54004608497408	3.02392058693525e-08	1.62526926830743e-06	"E6.3.4.6; urea carboxylase "
"pycB; pyruvate carboxylase subunit B "	21.1994069999133	1.44837553865357	0.368066357269238	3.935093523351	8.31643052065857e-05	0.000954810440789535	"pycB; pyruvate carboxylase subunit B "
"E6.4.1.4A; 3-methylcrotonyl-CoA carboxylase alpha subunit "	174.197835269038	1.09846022942105	0.242033572573963	4.53846223785906	5.66659405568433e-06	9.85226992045819e-05	"E6.4.1.4A; 3-methylcrotonyl-CoA carboxylase alpha subunit "
"ligD; bifunctional non-homologous end joining protein LigD "	304.771512557672	0.453507581553123	0.115028177035325	3.94257818598526	8.06103587194723e-05	0.000932405256706217	"ligD; bifunctional non-homologous end joining protein LigD "
"TC.FEV.OM; iron complex outermembrane recepter protein"	1106.84932697731	0.716032284675123	0.17356253567817	4.12550025198314	3.69929777414507e-05	0.000487447420990253	"TC.FEV.OM; iron complex outermembrane recepter protein"
"lamB; maltoporin"	21.90688978165	1.68666040889711	0.420960855635259	4.00669180119331	6.15751255561931e-05	0.000758126319630776	"lamB; maltoporin"
"metN; D-methionine transport system ATP-binding protein"	137.856001250016	1.22491538990798	0.309724763026863	3.95485132650417	7.65822596367251e-05	0.000896346179349643	"metN; D-methionine transport system ATP-binding protein"
"bioC; malonyl-CoA O-methyltransferase "	111.855230427905	1.7547506463669	0.325529360009996	5.39045278838447	7.02803782560215e-08	2.40544539917779e-06	"bioC; malonyl-CoA O-methyltransferase "
"cbiG; cobalt-precorrin 5A hydrolase "	67.3432604747648	1.16099122890036	0.292797627154297	3.96516611211656	7.33448521715788e-05	0.000873397561307947	"cbiG; cobalt-precorrin 5A hydrolase "
"cyoA; cytochrome o ubiquinol oxidase subunit II "	105.640214297126	1.93913650064537	0.368590104568499	5.26095648421023	1.43307950556657e-07	4.08315113575563e-06	"cyoA; cytochrome o ubiquinol oxidase subunit II "
"cyoD; cytochrome o ubiquinol oxidase subunit IV"	109.465547876211	1.77093950990377	0.368479770058515	4.8060698410188	1.53926146814615e-06	3.06837395957925e-05	"cyoD; cytochrome o ubiquinol oxidase subunit IV"
"polB; DNA polymerase II "	70.8452864561987	2.538967941934	0.459236427781076	5.52867278887633	3.22662524790529e-08	1.62526926830743e-06	"polB; DNA polymerase II "
"fdhD; FdhD protein"	224.632314361443	0.873343057848462	0.215304820090179	4.05630982846862	4.98541183457085e-05	0.000628023407493856	"fdhD; FdhD protein"
"flgJ; flagellar protein FlgJ"	92.8665265991064	2.35177898313924	0.403930781285631	5.82223264999511	5.80666408214555e-09	6.72337573085874e-07	"flgJ; flagellar protein FlgJ"
"flgM; negative regulator of flagellin synthesis FlgM"	116.613223932414	1.72814053063009	0.320938758491851	5.3846426612695	7.258871174428e-08	2.46892355820232e-06	"flgM; negative regulator of flagellin synthesis FlgM"
"flhC; flagellar transcriptional activator FlhC"	83.727135531643	2.73524806121505	0.457219679217337	5.98234981026455	2.19941283639466e-09	4.23535016886342e-07	"flhC; flagellar transcriptional activator FlhC"
"flhD; flagellar transcriptional activator FlhD"	83.8842474363703	2.73173982681691	0.456479351123618	5.98436669718525	2.17233413260786e-09	4.23535016886342e-07	"flhD; flagellar transcriptional activator FlhD"
"fliJ; flagellar FliJ protein"	104.463574221725	2.06507959701714	0.348773128801293	5.92098251409063	3.20023889434871e-09	4.64664060998326e-07	"fliJ; flagellar FliJ protein"
"fliK; flagellar hook-length control protein FliK"	98.1798394846628	2.25640640679846	0.39034949261054	5.78047736583003	7.448895970854e-09	7.64847016479009e-07	"fliK; flagellar hook-length control protein FliK"
"fliT; flagellar protein FliT"	81.9756723372466	2.8013936030645	0.449741559998616	6.22889644237709	4.69732141909333e-10	3.81610370275414e-07	"fliT; flagellar protein FliT"
"bacA; vitamin B12/bleomycin/antimicrobial peptide transport system ATP-binding/permease protein"	138.758079195329	1.49720855924529	0.31763973418864	4.71354304293721	2.43446270996143e-06	4.60012016236462e-05	"bacA; vitamin B12/bleomycin/antimicrobial peptide transport system ATP-binding/permease protein"
"K02480; two-component system, NarL family, sensor kinase "	75.7926901348806	2.9019560561742	0.524502769937215	5.53277546374364	3.1520286702821e-08	1.62526926830743e-06	"K02480; two-component system, NarL family, sensor kinase "
"rssB, hnr; two-component system, response regulator"	23.0003521189264	2.47995623563968	0.389205083132252	6.37184955469091	1.86762047065707e-10	3.38997421257152e-07	"rssB, hnr; two-component system, response regulator"
"spo0F; two-component system, response regulator, stage 0 sporulation protein F"	2.27377485205586	-1.65289372462777	0.370574111520995	-4.46035940784851	8.18223203716715e-06	0.000137008328450042	"spo0F; two-component system, response regulator, stage 0 sporulation protein F"
"lolB; outer membrane lipoprotein LolB"	92.9154679238323	2.30791708027248	0.411261884874416	5.61179424876009	2.00239439993447e-08	1.21533314257075e-06	"lolB; outer membrane lipoprotein LolB"
"hemX; uroporphyrin-III C-methyltransferase "	87.4056416584027	2.33673036284564	0.429570880118022	5.4396852091176	5.33747960838745e-08	1.98949068690716e-06	"hemX; uroporphyrin-III C-methyltransferase "
"kdgR; LacI family transcriptional regulator, kdg operon repressor"	45.6781877987016	2.87579993354329	0.503386496808658	5.71290638858041	1.11062780895544e-08	9.47157660468183e-07	"kdgR; LacI family transcriptional regulator, kdg operon repressor"
"mpl; UDP-N-acetylmuramate: L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase "	111.531497724867	0.755706117148848	0.179509434383524	4.20984066795214	2.55550844574038e-05	0.000360286967920185	"mpl; UDP-N-acetylmuramate: L-alanyl-gamma-D-glutamyl-meso-diaminopimelate ligase "
"nagC; N-acetylglucosamine repressor"	10.9334720052448	-1.04610387967267	0.235852598665277	-4.43541383725565	9.18955820919701e-06	0.000148396367283235	"nagC; N-acetylglucosamine repressor"
"paaE; ring-1,2-phenylacetyl-CoA epoxidase subunit PaaE"	108.417366604184	1.83129873926983	0.354396708733372	5.16736948775559	2.37411636532903e-07	6.06570012212233e-06	"paaE; ring-1,2-phenylacetyl-CoA epoxidase subunit PaaE"
"paaZ; oxepin-CoA hydrolase / 3-oxo-5,6-dehydrosuberyl-CoA semialdehyde dehydrogenase "	58.1527710630463	1.27523663410326	0.298216730042047	4.27620755523493	1.90103998339466e-05	0.000281126619283526	"paaZ; oxepin-CoA hydrolase / 3-oxo-5,6-dehydrosuberyl-CoA semialdehyde dehydrogenase "
"pilE; type IV pilus assembly protein PilE"	128.5487323247	2.20360317426981	0.416137476823765	5.29537303654831	1.18773693693517e-07	3.52924770916923e-06	"pilE; type IV pilus assembly protein PilE"
"pilH; twitching motility two-component system response regulator PilH"	90.4228006840391	2.25545616373254	0.41986589871839	5.37184889417585	7.79334038190378e-08	2.55490110592291e-06	"pilH; twitching motility two-component system response regulator PilH"
"pilQ; type IV pilus assembly protein PilQ"	144.198683411847	1.51650971677788	0.306920387692081	4.941052395318	7.77020223946457e-07	1.63264249371298e-05	"pilQ; type IV pilus assembly protein PilQ"
"pilV; type IV pilus assembly protein PilV"	129.668280574739	2.18427270342297	0.410425750583039	5.32196798158998	1.02650642671064e-07	3.17400453077233e-06	"pilV; type IV pilus assembly protein PilV"
"pilW; type IV pilus assembly protein PilW"	117.248972270758	2.42400469163299	0.416677656485231	5.81745782118487	5.97493319309167e-09	6.77408050766768e-07	"pilW; type IV pilus assembly protein PilW"
"pilY1; type IV pilus assembly protein PilY1"	75.9829388476886	1.58275573642729	0.387156341107775	4.08815656201972	4.34814673559677e-05	0.000564740203702091	"pilY1; type IV pilus assembly protein PilY1"
"pilZ; type IV pilus assembly protein PilZ"	52.6242390855517	1.2653565080718	0.308203118585852	4.10559281125291	4.03279322004739e-05	0.000527559151526391	"pilZ; type IV pilus assembly protein PilZ"
"priB; primosomal replication protein N"	84.6438468798219	2.54793667888725	0.463013330606999	5.50294453843688	3.73499945183956e-08	1.65678693472762e-06	"priB; primosomal replication protein N"
"prpR; transcriptional regulator, propionate catabolism operon regulatory protein"	22.9888205084569	2.07692186466839	0.44771119701065	4.63897681928866	3.50138319107682e-06	6.30944613438413e-05	"prpR; transcriptional regulator, propionate catabolism operon regulatory protein"
"wecE, rffA; dTDP-4-amino-4,6-dideoxygalactose transaminase "	22.9264171982523	2.02422276201211	0.397682848669366	5.0900429042517	3.57982507874461e-07	8.51250223001996e-06	"wecE, rffA; dTDP-4-amino-4,6-dideoxygalactose transaminase "
"PTS-Ula-EIIA, ulaC, sgaA; PTS system, ascorbate-specific IIA component "	88.8943180335292	2.41919635290434	0.403717389803418	5.99230158027704	2.06891792694751e-09	4.23535016886342e-07	"PTS-Ula-EIIA, ulaC, sgaA; PTS system, ascorbate-specific IIA component "
"pyrR; pyrimidine operon attenuation protein / uracil phosphoribosyltransferase "	181.176985960764	1.14108574553423	0.253959600102362	4.49317822627811	7.01680119442186e-06	0.000119329475312637	"pyrR; pyrimidine operon attenuation protein / uracil phosphoribosyltransferase "
"APOD; apolipoprotein D and lipocalin family protein"	133.862653372603	1.74902251258622	0.309888550727846	5.64403721427665	1.66108144734876e-08	1.14443177149254e-06	"APOD; apolipoprotein D and lipocalin family protein"
"thiI; tRNA uracil 4-sulfurtransferase "	7.64999266731763	-1.4952056233703	0.359021382477666	-4.16467011811843	3.11803064780481e-05	0.000427413672175159	"thiI; tRNA uracil 4-sulfurtransferase "
"topB; DNA topoisomerase III "	125.898009508025	1.7860018764898	0.330407757952909	5.40544776416644	6.46466895860435e-08	2.30217137200978e-06	"topB; DNA topoisomerase III "
"lpxH; UDP-2,3-diacylglucosamine hydrolase "	105.638514033377	2.05315702480864	0.371949278769449	5.51999195051881	3.39015192117881e-08	1.64445101886577e-06	"lpxH; UDP-2,3-diacylglucosamine hydrolase "
"waaO, rfaI; UDP-glucose:(glucosyl)LPS alpha-1,3-glucosyltransferase "	37.3397963666878	2.96230176385073	0.542385948148269	5.46161229649139	4.71829635161162e-08	1.8727933158673e-06	"waaO, rfaI; UDP-glucose:(glucosyl)LPS alpha-1,3-glucosyltransferase "
"TC.OOP; OmpA-OmpF porin, OOP family"	225.09078493148	1.90723933232153	0.376184213883381	5.06996110398397	3.9789701144535e-07	9.37383349041382e-06	"TC.OOP; OmpA-OmpF porin, OOP family"
"TC.CITMHS; citrate-Mg2+:H+ or citrate-Ca2+:H+ symporter, CitMHS family"	64.1142980171592	2.49320131581574	0.468947299755905	5.31659168762352	1.05728957707473e-07	3.21439658013447e-06	"TC.CITMHS; citrate-Mg2+:H+ or citrate-Ca2+:H+ symporter, CitMHS family"
"TC.PIT; inorganic phosphate transporter, PiT family"	255.297001093718	0.55163319338219	0.14001593146697	3.93978876262608	8.15533860087861e-05	0.000940282895465708	"TC.PIT; inorganic phosphate transporter, PiT family"
"TC.DCUC, dcuC, dcuD; C4-dicarboxylate transporter, DcuC family"	10.9334720052448	-1.04610387967267	0.235852598665277	-4.43541383725565	9.18955820919701e-06	0.000148396367283235	"TC.DCUC, dcuC, dcuD; C4-dicarboxylate transporter, DcuC family"
"pabBC; para-aminobenzoate synthetase / 4-amino-4-deoxychorismate lyase "	72.4134938996422	1.43162171775775	0.342941279140715	4.17453892207107	2.98590169726115e-05	0.000411374102189752	"pabBC; para-aminobenzoate synthetase / 4-amino-4-deoxychorismate lyase "
"catA; catechol 1,2-dioxygenase "	191.33979743217	2.16684770497767	0.44895917410136	4.82638028126912	1.39036908155646e-06	2.78176049331995e-05	"catA; catechol 1,2-dioxygenase "
"ahpF; alkyl hydroperoxide reductase subunit F "	76.3416912063471	0.961864675115466	0.226880060157035	4.23952935506854	2.23988903013794e-05	0.000324188194202412	"ahpF; alkyl hydroperoxide reductase subunit F "
"cbiE; cobalt-precorrin-7 (C5)-methyltransferase "	19.2929906686411	2.74872733036494	0.497316450916381	5.52711925233923	3.25531698356321e-08	1.62526926830743e-06	"cbiE; cobalt-precorrin-7 (C5)-methyltransferase "
"MFS.CP; MFS transporter, CP family, cyanate transporter"	116.111521045923	1.91240191705794	0.355896423653956	5.3734788830511	7.72318538498832e-08	2.5472469615216e-06	"MFS.CP; MFS transporter, CP family, cyanate transporter"
"TC.NCS1; nucleobase:cation symporter-1, NCS1 family"	135.855940911504	1.69089683285109	0.361516603539366	4.67723146405077	2.90773982122678e-06	5.3459189551068e-05	"TC.NCS1; nucleobase:cation symporter-1, NCS1 family"
"TC.NCS2; nucleobase:cation symporter-2, NCS2 family"	84.5133888410057	2.57727166096659	0.423802507082659	6.08130347955661	1.19209413720728e-09	3.81610370275414e-07	"TC.NCS2; nucleobase:cation symporter-2, NCS2 family"
"NAMPT; nicotinamide phosphoribosyltransferase "	22.0421332351043	1.9543008999706	0.383954830899096	5.08992397724042	3.58207094942038e-07	8.51250223001996e-06	"NAMPT; nicotinamide phosphoribosyltransferase "
