"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"Functional_Group"
"PRK, prkB; phosphoribulokinase "	28.4898290335295	-3.72247893638153	0.817493474913412	-4.55352739882824	5.2753797194762e-06	0.000381399343031021	"PRK, prkB; phosphoribulokinase "
"lyxK; L-xylulokinase "	14.3797475967867	3.84825102954559	0.88989643610518	4.32438076321361	1.5296090810464e-05	0.000606990065142164	"lyxK; L-xylulokinase "
"E3.4.17.19; carboxypeptidase Taq "	33.7757474952206	-3.52934582001473	0.773625497188148	-4.56208570276269	5.06479641820418e-06	0.000381399343031021	"E3.4.17.19; carboxypeptidase Taq "
"OPLAH, OXP1, oplAH; 5-oxoprolinase (ATP-hydrolysing) "	29.61573700649	-3.26475145224509	0.787335079636609	-4.146584518693	3.3747164127806e-05	0.000973947876611576	"OPLAH, OXP1, oplAH; 5-oxoprolinase (ATP-hydrolysing) "
"mch; methenyltetrahydromethanopterin cyclohydrolase "	28.6670804753327	-3.44839208264485	0.796843608256803	-4.32756446423489	1.50767226267441e-05	0.000606990065142164	"mch; methenyltetrahydromethanopterin cyclohydrolase "
"oxdD; oxalate decarboxylase "	55.1468145356558	-3.80547558664971	0.889928275042873	-4.2761598809369	1.90144691818233e-05	0.000694448799233492	"oxdD; oxalate decarboxylase "
"adc; acetoacetate decarboxylase "	30.550116134976	-3.70525867399624	0.854144023567575	-4.33797880891349	1.4379901568997e-05	0.000606990065142164	"adc; acetoacetate decarboxylase "
"DDC, TDC; aromatic-L-amino-acid/L-tryptophan decarboxylase "	26.8589707875369	-3.73156207681064	0.824254342722632	-4.5271973508623	5.9771115130326e-06	0.000381399343031021	"DDC, TDC; aromatic-L-amino-acid/L-tryptophan decarboxylase "
"E4.4.1.11; methionine-gamma-lyase "	35.2886706063582	-3.37079670798191	0.751521214719582	-4.48529814190231	7.28120503538823e-06	0.000382012195739749	"E4.4.1.11; methionine-gamma-lyase "
"coxD, ctaF; cytochrome c oxidase subunit IV "	27.2666052752314	-3.68557589094295	0.811861755590361	-4.53965945010295	5.63451576728571e-06	0.000381399343031021	"coxD, ctaF; cytochrome c oxidase subunit IV "
"K02482; two-component system, NtrC family, sensor kinase "	27.5274701182769	-3.73168617403405	0.828246273293139	-4.50552727414845	6.62083340804546e-06	0.000382012195739749	"K02482; two-component system, NtrC family, sensor kinase "
"kdgT; 2-keto-3-deoxygluconate permease"	26.6625597650634	-3.68743490544678	0.813632445896668	-4.53206472288973	5.84099462692119e-06	0.000381399343031021	"kdgT; 2-keto-3-deoxygluconate permease"
"PTS-Gut-EIIC, srlA; PTS system, glucitol/sorbitol-specific IIC component"	24.2316983815943	4.59665351171433	1.02392534725499	4.48924672490759	7.14754741313441e-06	0.000382012195739749	"PTS-Gut-EIIC, srlA; PTS system, glucitol/sorbitol-specific IIC component"
"MFS.SET; MFS transporter, SET family, sugar efflux transporter"	14.453442997356	3.6522830551587	0.864873652299702	4.22290937577676	2.41168808889646e-05	0.000757648303985358	"MFS.SET; MFS transporter, SET family, sugar efflux transporter"
"TC.AAA; ATP:ADP antiporter, AAA family"	27.931048467008	-3.68772771577105	0.822349206581745	-4.48438167904339	7.31256686780717e-06	0.000382012195739749	"TC.AAA; ATP:ADP antiporter, AAA family"
"yahN; amino acid exporter"	26.5248832458805	-3.73153368510161	0.823347163487094	-4.53215101792247	5.83860834828546e-06	0.000381399343031021	"yahN; amino acid exporter"
"cheC; chemotaxis protein CheC"	35.1050698127866	-3.00766582928891	0.706387739867614	-4.25781148162705	2.06437915840327e-05	0.000714866596550652	"cheC; chemotaxis protein CheC"
"tenA; thiaminase (transcriptional activator TenA) "	62.6928422948373	3.83237115192202	0.888529012011181	4.31316377981566	1.60934807203064e-05	0.000619394897007209	"tenA; thiaminase (transcriptional activator TenA) "
"pspC; phage shock protein C"	7.32924080864746	-4.95223376386276	0.749030694719914	-6.61152313085721	3.80385667033999e-11	1.56985164784931e-07	"pspC; phage shock protein C"
"fic; cell filamentation protein"	26.6383869814816	-3.72724636841206	0.81274827523497	-4.58597881039426	4.51864431666646e-06	0.000381399343031021	"fic; cell filamentation protein"
"csgA; major curlin subunit"	13.905812521245	3.82516433975662	0.916854110437619	4.17205343381277	3.01866820754933e-05	0.000909346254931101	"csgA; major curlin subunit"
"aas; acyl-"	29.0205884449667	-3.32767807933164	0.778662395100236	-4.27358262100646	1.9235696037685e-05	0.00069636594339935	"aas; acyl-"
"citG; triphosphoribosyl-dephospho-CoA synthase "	28.6670804753327	-3.44839208264485	0.796843608256803	-4.32756446423489	1.50767226267441e-05	0.000606990065142164	"citG; triphosphoribosyl-dephospho-CoA synthase "
"E3.1.21.7, nfi; deoxyribonuclease V "	33.1968335553227	-3.85949533321029	0.801134921718205	-4.81753476047802	1.45342776557468e-06	0.000381399343031021	"E3.1.21.7, nfi; deoxyribonuclease V "
"shc; squalene-hopene/tetraprenyl-beta-curcumene cyclase "	28.1560892152216	-3.55503119255202	0.813892654692906	-4.36793620393759	1.25426116165525e-05	0.000575148423794578	"shc; squalene-hopene/tetraprenyl-beta-curcumene cyclase "
"cgeB; spore maturation protein CgeB"	26.5838172892024	-3.73048537905918	0.819068128369546	-4.55454833346422	5.24982535464441e-06	0.000381399343031021	"cgeB; spore maturation protein CgeB"
"larE; pyridinium-3,5-biscarboxylic acid mononucleotide sulfurtransferase"	28.5064541572576	-3.7102845585685	0.82736611206168	-4.48445313927953	7.3101168253898e-06	0.000382012195739749	"larE; pyridinium-3,5-biscarboxylic acid mononucleotide sulfurtransferase"
"larB; pyridinium-3,5-biscarboxylic acid mononucleotide synthase "	28.9482769150781	-3.68198337260082	0.829839806518777	-4.43698090122591	9.12293844100798e-06	0.000453618878867951	"larB; pyridinium-3,5-biscarboxylic acid mononucleotide synthase "
"K06977; uncharacterized protein"	26.8453353239089	-3.64244636161802	0.805094665623274	-4.52424605098851	6.06111795846286e-06	0.000381399343031021	"K06977; uncharacterized protein"
"phzF; trans-2,3-dihydro-3-hydroxyanthranilate isomerase "	38.3459095872201	-3.31478754928099	0.784180397826954	-4.22707269713271	2.36751194945881e-05	0.000755132764882351	"phzF; trans-2,3-dihydro-3-hydroxyanthranilate isomerase "
"K07136; uncharacterized protein"	29.6884279321897	-3.87026543887187	0.80698913657182	-4.79593251442416	1.61919790478145e-06	0.000381399343031021	"K07136; uncharacterized protein"
"K07219; putative molybdopterin biosynthesis protein"	26.6184975368116	-3.7110602960867	0.816242918346681	-4.54651453957303	5.45416037553446e-06	0.000381399343031021	"K07219; putative molybdopterin biosynthesis protein"
"kpsS, lipB; capsular polysaccharide export protein"	26.7792716091688	-3.68737535774531	0.811886708789855	-4.54173632580027	5.57927955420723e-06	0.000381399343031021	"kpsS, lipB; capsular polysaccharide export protein"
"kpsC, lipA; capsular polysaccharide export protein"	26.9169481283517	-3.64496928631664	0.812657632245747	-4.48524586700049	7.2829904449204e-06	0.000382012195739749	"kpsC, lipA; capsular polysaccharide export protein"
"mcrB; 5-methylcytosine-specific restriction enzyme B "	27.2688645727795	-3.52559042624804	0.799934533916099	-4.40734869763457	1.04643650104966e-05	0.000496395797681832	"mcrB; 5-methylcytosine-specific restriction enzyme B "
"K07487; transposase"	26.5731563896718	-3.73148724688056	0.821868991625549	-4.54024581156197	5.61886819646428e-06	0.000381399343031021	"K07487; transposase"
"K07492; putative transposase"	27.174979624689	-3.56785123832345	0.789597397885819	-4.51857015724282	6.22586442427525e-06	0.000381399343031021	"K07492; putative transposase"
"zraP; zinc resistance-associated protein"	26.5248832458805	-3.73153368510161	0.823347163487094	-4.53215101792247	5.83860834828546e-06	0.000381399343031021	"zraP; zinc resistance-associated protein"
"E1.3.1.74; 2-alkenal reductase "	26.5846209508313	-3.73142241377119	0.819815553977373	-4.55153893539591	5.32549397616133e-06	0.000381399343031021	"E1.3.1.74; 2-alkenal reductase "
"yihU; 4-hydroxybutyrate dehydrogenase / sulfolactaldehyde 3-reductase "	26.5248832458805	-3.73153368510161	0.823347163487094	-4.53215101792247	5.83860834828546e-06	0.000381399343031021	"yihU; 4-hydroxybutyrate dehydrogenase / sulfolactaldehyde 3-reductase "
"mcl; malyl-CoA/(S)-citramalyl-CoA lyase "	52.8613896929159	-3.76711292654977	0.873719314396873	-4.31158252367375	1.62090256546592e-05	0.000619394897007209	"mcl; malyl-CoA/(S)-citramalyl-CoA lyase "
"mtkB; malate-CoA ligase subunit alpha "	26.5248832458805	-3.73153368510161	0.823347163487094	-4.53215101792247	5.83860834828546e-06	0.000381399343031021	"mtkB; malate-CoA ligase subunit alpha "
"pufB; light-harvesting complex 1 beta chain"	26.5799538535537	-3.71357622304293	0.814732759563408	-4.55802983181004	5.16357045664932e-06	0.000381399343031021	"pufB; light-harvesting complex 1 beta chain"
"rcnA; nickel/cobalt exporter"	27.256398897392	-3.63722512924177	0.804222428760959	-4.52266064606719	6.10671058437266e-06	0.000381399343031021	"rcnA; nickel/cobalt exporter"
"larC; pyridinium-3,5-bisthiocarboxylic acid mononucleotide nickel chelatase "	26.9292849691951	-3.71004980432092	0.819927995739253	-4.52484830814431	6.04388394162636e-06	0.000381399343031021	"larC; pyridinium-3,5-bisthiocarboxylic acid mononucleotide nickel chelatase "
"K09154; uncharacterized protein"	28.6670804753327	-3.44839208264485	0.796843608256803	-4.32756446423489	1.50767226267441e-05	0.000606990065142164	"K09154; uncharacterized protein"
"K09190; uncharacterized protein"	26.5248832458805	-3.73153368510161	0.823347163487094	-4.53215101792247	5.83860834828546e-06	0.000381399343031021	"K09190; uncharacterized protein"
"phoN; acid phosphatase (class A) "	27.5749839016564	-3.70982968160247	0.821192902930588	-4.51761050097147	6.25413918981839e-06	0.000381399343031021	"phoN; acid phosphatase (class A) "
"ABC-2.CPSE.P; capsular polysaccharide transport system permease protein"	26.7792716091688	-3.68737535774531	0.811886708789855	-4.54173632580027	5.57927955420723e-06	0.000381399343031021	"ABC-2.CPSE.P; capsular polysaccharide transport system permease protein"
"ABC-2.CPSE.A; capsular polysaccharide transport system ATP-binding protein "	26.9169481283517	-3.64496928631664	0.812657632245747	-4.48524586700049	7.2829904449204e-06	0.000382012195739749	"ABC-2.CPSE.A; capsular polysaccharide transport system ATP-binding protein "
"cas2; CRISPR-associated protein Cas2"	29.938857853164	-3.35138073247231	0.805678191656419	-4.15970143809168	3.18663869917538e-05	0.000938686467503942	"cas2; CRISPR-associated protein Cas2"
"occT, nocT; octopine/nopaline transport system substrate-binding protein"	26.9664208428053	-3.71539008650111	0.811890276914171	-4.57622192572936	4.73448301136303e-06	0.000381399343031021	"occT, nocT; octopine/nopaline transport system substrate-binding protein"
"occM, nocM; octopine/nopaline transport system permease protein"	26.9679905784913	-3.71537127283079	0.811300973513964	-4.579522759277	4.66038077590529e-06	0.000381399343031021	"occM, nocM; octopine/nopaline transport system permease protein"
"occQ, nocQ; octopine/nopaline transport system permease protein"	26.9664208428053	-3.71539008650111	0.811890276914171	-4.57622192572936	4.73448301136303e-06	0.000381399343031021	"occQ, nocQ; octopine/nopaline transport system permease protein"
"occP, nocP; octopine/nopaline transport system ATP-binding protein "	26.8667247557065	-3.71554806136612	0.816877806099048	-4.54847473346044	5.40361295015899e-06	0.000381399343031021	"occP, nocP; octopine/nopaline transport system ATP-binding protein "
"ABC-2.CPSE.P1; capsular polysaccharide transport system permease protein"	51.6015603051778	-3.77921995619699	0.888932786299297	-4.25141249647254	2.12426505985183e-05	0.000714866596550652	"ABC-2.CPSE.P1; capsular polysaccharide transport system permease protein"
"thuE; trehalose/maltose transport system substrate-binding protein"	15.1503488404056	3.65365774880419	0.86301238242092	4.23360988002856	2.29969739694004e-05	0.000741472746654028	"thuE; trehalose/maltose transport system substrate-binding protein"
"thuF, sugA; trehalose/maltose transport system permease protein"	15.1503488404056	3.65365774880419	0.86301238242092	4.23360988002856	2.29969739694004e-05	0.000741472746654028	"thuF, sugA; trehalose/maltose transport system permease protein"
"thuG, sugB; trehalose/maltose transport system permease protein"	15.1503488404056	3.65365774880419	0.86301238242092	4.23360988002856	2.29969739694004e-05	0.000741472746654028	"thuG, sugB; trehalose/maltose transport system permease protein"
"lsrC; AI-2 transport system permease protein"	13.905812521245	3.82516433975662	0.916854110437619	4.17205343381277	3.01866820754933e-05	0.000909346254931101	"lsrC; AI-2 transport system permease protein"
"fae; 5,6,7,8-tetrahydromethanopterin hydro-lyase "	28.6670804753327	-3.44839208264485	0.796843608256803	-4.32756446423489	1.50767226267441e-05	0.000606990065142164	"fae; 5,6,7,8-tetrahydromethanopterin hydro-lyase "
"mtdB; methylene-tetrahydromethanopterin dehydrogenase "	28.6023844843434	-3.46521582448014	0.796710633121191	-4.34940325938017	1.3650848659215e-05	0.000605774757167532	"mtdB; methylene-tetrahydromethanopterin dehydrogenase "
"nikE; nickel transport system ATP-binding protein "	26.5248832458805	-3.73153368510161	0.823347163487094	-4.53215101792247	5.83860834828546e-06	0.000381399343031021	"nikE; nickel transport system ATP-binding protein "
"K11312; cupin 2 domain-containing protein"	27.5722535409492	-3.71109175762452	0.824419676106474	-4.50145946922455	6.74884358239625e-06	0.000382012195739749	"K11312; cupin 2 domain-containing protein"
"impD; type VI secretion system protein ImpD"	27.3947110418012	-3.501688684525	0.804670375679898	-4.35170572989752	1.3508248639773e-05	0.000605774757167532	"impD; type VI secretion system protein ImpD"
"mntR; DtxR family transcriptional regulator, manganese transport regulator"	26.6605852278029	-3.72540886963656	0.82124854002718	-4.53627457226684	5.72566281192354e-06	0.000381399343031021	"mntR; DtxR family transcriptional regulator, manganese transport regulator"
"dotB, traJ; defect in organelle trafficking protein DotB"	26.5248832458805	-3.73153368510161	0.823347163487094	-4.53215101792247	5.83860834828546e-06	0.000381399343031021	"dotB, traJ; defect in organelle trafficking protein DotB"
"dotC, traI; defect in organelle trafficking protein DotC"	26.5248832458805	-3.73153368510161	0.823347163487094	-4.53215101792247	5.83860834828546e-06	0.000381399343031021	"dotC, traI; defect in organelle trafficking protein DotC"
"icmB, dotO; intracellular multiplication protein IcmB"	26.5248832458805	-3.73153368510161	0.823347163487094	-4.53215101792247	5.83860834828546e-06	0.000381399343031021	"icmB, dotO; intracellular multiplication protein IcmB"
"icmE, dotG; intracellular multiplication protein IcmE"	26.5248832458805	-3.73153368510161	0.823347163487094	-4.53215101792247	5.83860834828546e-06	0.000381399343031021	"icmE, dotG; intracellular multiplication protein IcmE"
"icmK, traN, dotH; intracellular multiplication protein IcmK"	51.2094954227066	-3.82579562115041	0.90129237149822	-4.24478864143805	2.18799558090455e-05	0.000722388620991445	"icmK, traN, dotH; intracellular multiplication protein IcmK"
"icmL, traM, dotI; intracellular multiplication protein IcmL"	26.5248832458805	-3.73153368510161	0.823347163487094	-4.53215101792247	5.83860834828546e-06	0.000381399343031021	"icmL, traM, dotI; intracellular multiplication protein IcmL"
"lpxQ; lipid A oxidase"	14.075948408315	3.8308106856619	0.912659980341211	4.19741280233379	2.69981555133327e-05	0.000831502894056149	"lpxQ; lipid A oxidase"
"rfbF, rhlC; rhamnosyltransferase "	26.5248832458805	-3.73153368510161	0.823347163487094	-4.53215101792247	5.83860834828546e-06	0.000381399343031021	"rfbF, rhlC; rhamnosyltransferase "
"ttuB; MFS transporter, ACS family, tartrate transporter"	27.3947110418012	-3.501688684525	0.804670375679898	-4.35170572989752	1.3508248639773e-05	0.000605774757167532	"ttuB; MFS transporter, ACS family, tartrate transporter"
"uvsE, UVE1; UV DNA damage endonuclease "	15.3111101526356	3.63141356420429	0.872411968217846	4.16249856317595	3.147841232318e-05	0.000938686467503942	"uvsE, UVE1; UV DNA damage endonuclease "
"VCP, CDC48; transitional endoplasmic reticulum ATPase"	33.4131302261193	-3.82710412032836	0.854767978341242	-4.47736019282708	7.55716855740717e-06	0.000389855432955242	"VCP, CDC48; transitional endoplasmic reticulum ATPase"
"ybiC; uncharacterized oxidoreductase "	27.5722535409492	-3.71109175762452	0.824419676106474	-4.50145946922455	6.74884358239625e-06	0.000382012195739749	"ybiC; uncharacterized oxidoreductase "
"tipF; cyclic-di-GMP phosphodiesterase, flagellum assembly factor TipF"	26.5694035076304	-3.71742817350575	0.814788253144935	-4.56244694146872	5.05608733948527e-06	0.000381399343031021	"tipF; cyclic-di-GMP phosphodiesterase, flagellum assembly factor TipF"
"gumH, aceA; alpha-1,3-mannosyltransferase "	51.326207266812	-3.82574073294228	0.899034529173508	-4.2553879843295	2.08686822629015e-05	0.000714866596550652	"gumH, aceA; alpha-1,3-mannosyltransferase "
"gumM; beta-1,4-glucosyltransferase "	28.3163577582677	-3.46542239633917	0.802003661259209	-4.32095583067312	1.5535477219795e-05	0.000610618233200893	"gumM; beta-1,4-glucosyltransferase "
"gumE; putative polymerase"	26.6415950899859	-3.73147947143452	0.821622154725962	-4.541600357258	5.58287983496743e-06	0.000381399343031021	"gumE; putative polymerase"
"tal-pgi; transaldolase / glucose-6-phosphate isomerase "	29.218462258066	-3.72777694105199	0.829478297709073	-4.49412233128666	6.98574632494698e-06	0.000382012195739749	"tal-pgi; transaldolase / glucose-6-phosphate isomerase "
"aroKB; shikimate kinase / 3-dehydroquinate synthase "	52.1385286475161	-3.76919458294996	0.876593659786987	-4.29981958101988	1.70937212988392e-05	0.000647209062388158	"aroKB; shikimate kinase / 3-dehydroquinate synthase "
"macA; membrane fusion protein, macrolide-specific efflux system"	61.5847578444848	3.13495172077806	0.753757589759935	4.1590980487195	3.19506736657549e-05	0.000938686467503942	"macA; membrane fusion protein, macrolide-specific efflux system"
"ureAB; urease subunit gamma/beta "	29.5303145260714	-3.85669873754547	0.818813599708924	-4.71010586404094	2.47588154989558e-06	0.000381399343031021	"ureAB; urease subunit gamma/beta "
"pinR; putative DNA-invertase from lambdoid prophage Rac"	13.905812521245	3.82516433975662	0.916854110437619	4.17205343381277	3.01866820754933e-05	0.000909346254931101	"pinR; putative DNA-invertase from lambdoid prophage Rac"
"mtkA; malate-CoA ligase subunit beta "	26.5248832458805	-3.73153368510161	0.823347163487094	-4.53215101792247	5.83860834828546e-06	0.000381399343031021	"mtkA; malate-CoA ligase subunit beta "
"ccr; crotonyl-CoA carboxylase/reductase "	26.8231478847725	-3.72727385294201	0.813595691155801	-4.58123597931917	4.62235901197385e-06	0.000381399343031021	"ccr; crotonyl-CoA carboxylase/reductase "
"ecm; ethylmalonyl-CoA mutase "	27.6872626929743	-3.6012816366387	0.790476331935521	-4.55583739973691	5.21772883238475e-06	0.000381399343031021	"ecm; ethylmalonyl-CoA mutase "
"mcd; (2S)-methylsuccinyl-CoA dehydrogenase "	27.3171655598436	-3.68860243089242	0.805875507446745	-4.57713678701939	4.71383249933608e-06	0.000381399343031021	"mcd; (2S)-methylsuccinyl-CoA dehydrogenase "
"mch, mcd; 2-methylfumaryl-CoA hydratase "	28.8907305033717	-3.39166211634512	0.784162421034283	-4.32520358712375	1.52391055319157e-05	0.000606990065142164	"mch, mcd; 2-methylfumaryl-CoA hydratase "
"SLC39A1_2_3, ZIP1_2_3; solute carrier family 39 (zinc transporter), member 1/2/3"	26.5248832458805	-3.73153368510161	0.823347163487094	-4.53215101792247	5.83860834828546e-06	0.000381399343031021	"SLC39A1_2_3, ZIP1_2_3; solute carrier family 39 (zinc transporter), member 1/2/3"
"fixL; two-component system, LuxR family, sensor kinase FixL "	61.1993407995737	-4.03153621755005	0.87077445719823	-4.62982829161269	3.6596908027793e-06	0.000381399343031021	"fixL; two-component system, LuxR family, sensor kinase FixL "
"fixJ; two-component system, LuxR family, response regulator FixJ"	61.2620819615994	-4.02151156428539	0.86655866135744	-4.64078399261027	3.47089800595725e-06	0.000381399343031021	"fixJ; two-component system, LuxR family, response regulator FixJ"
"mdlB; (S)-mandelate dehydrogenase "	28.5030673430219	-3.73206447393382	0.840699034216234	-4.43923963516045	9.02772546321253e-06	0.000453618878867951	"mdlB; (S)-mandelate dehydrogenase "
"nikA; nickel transport system substrate-binding protein"	26.5248832458805	-3.73153368510161	0.823347163487094	-4.53215101792247	5.83860834828546e-06	0.000381399343031021	"nikA; nickel transport system substrate-binding protein"
"nikB; nickel transport system permease protein"	26.5248832458805	-3.73153368510161	0.823347163487094	-4.53215101792247	5.83860834828546e-06	0.000381399343031021	"nikB; nickel transport system permease protein"
"nikC; nickel transport system permease protein"	26.5248832458805	-3.73153368510161	0.823347163487094	-4.53215101792247	5.83860834828546e-06	0.000381399343031021	"nikC; nickel transport system permease protein"
"nikD; nickel transport system ATP-binding protein "	26.5248832458805	-3.73153368510161	0.823347163487094	-4.53215101792247	5.83860834828546e-06	0.000381399343031021	"nikD; nickel transport system ATP-binding protein "
"fixK; CRP/FNR family transcriptional regulator, nitrogen fixation regulation protein"	51.6142727547879	-3.80128141574265	0.881269284791999	-4.31341643393352	1.60750917760137e-05	0.000619394897007209	"fixK; CRP/FNR family transcriptional regulator, nitrogen fixation regulation protein"
"mnoP; high affinity Mn2+ porin"	26.5248832458805	-3.73153368510161	0.823347163487094	-4.53215101792247	5.83860834828546e-06	0.000381399343031021	"mnoP; high affinity Mn2+ porin"
"eexD; ATP-binding cassette, subfamily C, bacterial EexD"	24.2624109948419	4.60108831716081	1.01870783920161	4.51659262852715	6.28426346646702e-06	0.000381399343031021	"eexD; ATP-binding cassette, subfamily C, bacterial EexD"
"gatZ-kbaZ; D-tagatose-1,6-bisphosphate aldolase subunit GatZ/KbaZ"	14.246084295385	3.83463345713873	0.912658349630487	4.20160891388468	2.65024688690218e-05	0.000822373601672579	"gatZ-kbaZ; D-tagatose-1,6-bisphosphate aldolase subunit GatZ/KbaZ"
"hmfF; 2,5-furandicarboxylate decarboxylase 1"	27.3288145980675	-3.5073473644436	0.825465027931273	-4.24893514051526	2.14789091282483e-05	0.000714866596550652	"hmfF; 2,5-furandicarboxylate decarboxylase 1"
"hmfD; 2-furoate---CoA ligase "	27.3288145980675	-3.5073473644436	0.825465027931273	-4.24893514051526	2.14789091282483e-05	0.000714866596550652	"hmfD; 2-furoate---CoA ligase "
"hmfA; 2-furoyl-CoA dehydrogenase large subunit "	27.3288145980675	-3.5073473644436	0.825465027931273	-4.24893514051526	2.14789091282483e-05	0.000714866596550652	"hmfA; 2-furoyl-CoA dehydrogenase large subunit "
"hmfB; 2-furoyl-CoA dehydrogenase FAD binding subunit "	27.3288145980675	-3.5073473644436	0.825465027931273	-4.24893514051526	2.14789091282483e-05	0.000714866596550652	"hmfB; 2-furoyl-CoA dehydrogenase FAD binding subunit "
"hmfC; 2-furoyl-CoA dehydrogenase 2Fe-2S iron sulfur subunit "	27.3288145980675	-3.5073473644436	0.825465027931273	-4.24893514051526	2.14789091282483e-05	0.000714866596550652	"hmfC; 2-furoyl-CoA dehydrogenase 2Fe-2S iron sulfur subunit "
"hmfE; 2-oxoglutaroyl-CoA hydrolase"	27.3288145980675	-3.5073473644436	0.825465027931273	-4.24893514051526	2.14789091282483e-05	0.000714866596550652	"hmfE; 2-oxoglutaroyl-CoA hydrolase"
"K17215; inositol transport system ATP-binding protein"	16.9305538548638	4.04087447209349	0.913527490079556	4.42337479274059	9.71709558950327e-06	0.000477410160689048	"K17215; inositol transport system ATP-binding protein"
"soxA; sulfur-oxidizing protein SoxA"	27.9113960457346	-3.6943907715972	0.812296453214186	-4.54808186959184	5.41370763932502e-06	0.000381399343031021	"soxA; sulfur-oxidizing protein SoxA"
"soxX; sulfur-oxidizing protein SoxX"	27.9113960457346	-3.6943907715972	0.812296453214186	-4.54808186959184	5.41370763932502e-06	0.000381399343031021	"soxX; sulfur-oxidizing protein SoxX"
"soxZ; sulfur-oxidizing protein SoxZ"	27.9113960457346	-3.6943907715972	0.812296453214186	-4.54808186959184	5.41370763932502e-06	0.000381399343031021	"soxZ; sulfur-oxidizing protein SoxZ"
"SELENBP1; selenium-binding protein 1"	31.013886663884	-3.73291604369257	0.870400599948863	-4.28873330729768	1.79694980171522e-05	0.000662143913542741	"SELENBP1; selenium-binding protein 1"
"dmrA; dihydromethanopterin reductase "	26.5248832458805	-3.73153368510161	0.823347163487094	-4.53215101792247	5.83860834828546e-06	0.000381399343031021	"dmrA; dihydromethanopterin reductase "
"croR; 3-hydroxybutyryl-CoA dehydratase "	26.8554302337062	-3.71727379532423	0.810108262488691	-4.58861360567363	4.46199458566874e-06	0.000381399343031021	"croR; 3-hydroxybutyryl-CoA dehydratase "
